PacketCounter,SampleTimeFine,_Quat_W,_Quat_X,_Quat_Y,_Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,
5795,1193666133,0.094951227,0.616665483,-0.06110638,0.779085577,9.782749176,-0.454278558,2.398482561,-16.79885483,23.12013245,11.497715,-1.301269531,-0.465820313,-0.3203125, 
5796,1193674466,0.09519238,0.615107238,-0.062445659,0.78018105,10.01837921,-0.604227722,2.140031815,-16.17447662,23.54051018,10.58556366,-1.272949219,-0.446777344,-0.318359375, 
5797,1193682799,0.095356099,0.61335659,-0.063633844,0.781442344,9.887503624,-0.344205528,2.65776968,-14.0663271,27.32748222,10.59880924,-1.281738281,-0.423339844,-0.351074219, 
5798,1193691132,0.095595077,0.611613929,-0.064824983,0.782680094,10.05420494,-0.188853204,2.238190413,-14.66700459,26.92233658,9.704537392,-1.258300781,-0.407226563,-0.351074219, 
5799,1193699465,0.095767997,0.609767556,-0.066018805,0.783998728,10.1047678,-0.260088384,2.518482447,-14.28025913,28.83905983,10.71133327,-1.263183594,-0.385253906,-0.386230469, 
5800,1193707798,0.095894158,0.607809603,-0.067143604,0.785406828,10.27359962,-0.073150381,2.973521233,-13.13929653,30.66640854,10.78026104,-1.237792969,-0.367675781,-0.381835938, 
5801,1193716131,0.096095979,0.605814695,-0.068311915,0.786821485,10.50202084,-0.008633936,3.025662661,-14.35477161,31.3068409,10.44517517,-1.239746094,-0.348144531,-0.413085938, 
5802,1193724464,0.09634649,0.603723168,-0.069582276,0.788285613,10.35759068,-0.226493955,2.832875013,-15.87518215,32.50648117,10.84898567,-1.211425781,-0.327148438,-0.407714844, 
5803,1193732797,0.096724369,0.601572454,-0.070820838,0.789771795,10.54611492,-0.452562273,2.405715942,-16.71495056,33.66469193,9.365818024,-1.212890625,-0.303710938,-0.43359375, 
5804,1193741130,0.097238921,0.599258184,-0.071820602,0.791376173,10.6835146,-0.55116421,3.044305801,-15.28736401,36.70661926,6.147078991,-1.184082031,-0.28515625,-0.426757813, 
5805,1193749463,0.098671772,0.596482277,-0.06950698,0.793499589,12.47920609,0.339726359,2.680858374,13.03063011,51.50753784,-29.92638588,-1.182617188,-0.270507813,-0.449707031, 
5806,1193757796,0.10247273,0.594461262,-0.068968043,0.794581056,7.518639088,9.566587448,4.600567341,-25.6640625,34.4232254,-43.4185257,-1.146972656,-0.261230469,-0.440917969, 
5807,1193766129,0.10375692,0.591372311,-0.069999941,0.796626449,12.44161797,-5.42683363,1.204750896,-22.91183662,49.5278244,-0.63193047,-1.145019531,-0.237304688,-0.458984375, 
5808,1193774462,0.105430007,0.588800788,-0.070116803,0.798299551,10.09554005,-0.724304557,3.569211245,-15.62981224,42.35744095,-13.40782452,-1.123046875,-0.225097656,-0.450195313, 
5809,1193782795,0.10639663,0.585638523,-0.07100597,0.800416112,10.86502552,-1.869891405,3.122290611,-18.85671043,50.78738022,1.856409192,-1.120117188,-0.204589844,-0.462890625, 
5810,1193791128,0.107151754,0.582513273,-0.07181517,0.802520931,10.37468815,-3.01384902,2.664418459,-16.15826607,50.05357361,3.428256035,-1.093261719,-0.187011719,-0.453125, 
5811,1193799461,0.107308425,0.579120815,-0.07229609,0.804908514,11.28237247,-3.734800339,3.380763292,-7.928346157,55.30190277,8.143519402,-1.095214844,-0.1640625,-0.469726563, 
5812,1193807794,0.107127786,0.575612664,-0.072498001,0.80742687,10.93143463,-3.194811344,2.568639994,-2.13177681,57.56746292,9.894412994,-1.070800781,-0.151367188,-0.458984375, 
5813,1193816127,0.106634289,0.572014868,-0.072390549,0.810054421,11.33286381,-2.671466589,2.43076849,3.694750309,59.70441055,11.2393198,-1.071777344,-0.133789063,-0.471679688, 
5814,1193824460,0.105942503,0.568104267,-0.071974181,0.812929153,11.73143291,-1.96185267,3.790929556,8.556814194,65.26256561,11.60750675,-1.052246094,-0.119140625,-0.464355469, 
5815,1193832793,0.105152763,0.564001918,-0.071451947,0.815928757,11.46421909,-1.336320281,2.372830391,10.27423382,68.56529236,12.33119392,-1.0546875,-0.102539063,-0.475585938, 
5816,1193841126,0.104328692,0.559638441,-0.070840701,0.819086194,11.8243351,-0.58455044,3.070743084,11.40285969,72.69830322,12.41762257,-1.033203125,-0.08984375,-0.469238281, 
5817,1193849459,0.103574336,0.555002332,-0.070177533,0.822386742,11.81100368,-0.21917358,3.082990885,11.11432076,77.12944794,11.79753113,-1.034179688,-0.073242188,-0.484863281, 
5818,1193857792,0.102807552,0.550107419,-0.06953644,0.825819314,11.63903236,0.224289581,2.995326519,10.79773331,80.91604614,12.45337009,-1.020019531,-0.060058594,-0.481445313, 
5819,1193866125,0.102288499,0.544891238,-0.068925723,0.829385519,11.87482643,0.173539788,4.092122555,8.172571182,85.87319946,10.45560837,-1.016601563,-0.040039063,-0.491699219, 
5820,1193874458,0.101848438,0.539410353,-0.068372093,0.833059967,11.92553711,0.062513925,3.651355982,6.754126072,89.60819244,10.30659008,-1.000976563,-0.032714844,-0.485839844, 
5821,1193882791,0.101447508,0.533633053,-0.067876711,0.836861551,11.75403595,0.281490833,3.774758577,5.407067299,93.99198914,10.82603168,-1.00390625,-0.016601563,-0.5, 
5822,1193891124,0.101258367,0.527483106,-0.067436956,0.840809643,11.81632805,0.013944241,3.089132786,2.905076981,99.39444733,9.269144058,-0.986816406,-0.005859375,-0.493652344, 
5823,1193899457,0.10123951,0.521077454,-0.066917717,0.844837964,11.98092461,-0.763161004,2.302909613,2.230521202,103.2844849,7.153418541,-0.984863281,0.010253906,-0.507324219, 
5824,1193907790,0.101150379,0.514411986,-0.066132881,0.848985076,13.16137028,-1.86271441,3.29575038,5.642220497,107.3879166,6.397360802,-0.966308594,0.015625,-0.503417969, 
5825,1193916123,0.100676738,0.507283032,-0.065220647,0.853390038,13.64641476,-0.886035085,3.361233711,9.366710663,114.5205765,10.83875275,-0.970214844,0.025390625,-0.520507813, 
5826,1193924456,0.100385547,0.49974674,-0.0642986,0.857928872,13.98942089,0.18921347,3.063435078,7.848571301,120.3622513,9.108678818,-0.956542969,0.03515625,-0.515625, 
5827,1193932789,0.100644991,0.491622895,-0.063189968,0.8626616,13.96414852,0.572773933,2.243676901,5.541491032,129.4222107,2.189178228,-0.956054688,0.044433594,-0.532226563, 
5828,1193941122,0.101340123,0.482939541,-0.062141765,0.867547274,15.10044765,0.333048195,4.299145222,1.308755398,137.3593597,-1.948955417,-0.939453125,0.047363281,-0.530273438, 
5829,1193949455,0.102579646,0.473364025,-0.061026298,0.872742772,18.13883591,0.621348321,4.818219185,-2.552816868,150.649704,-7.620746136,-0.937011719,0.053710938,-0.547851563, 
5830,1193957788,0.104332104,0.462438434,-0.059727088,0.878463864,17.58189392,3.118415594,2.060134649,-5.085351944,170.9640503,-13.16554642,-0.919433594,0.054199219,-0.547363281, 
5831,1193966121,0.107498154,0.451014757,-0.058790836,0.88406688,17.24085808,4.201881409,2.469099045,-19.33632469,176.8708038,-27.6285305,-0.917480469,0.056152344,-0.567871094, 
5832,1193974454,0.111858316,0.438506156,-0.057972282,0.889853835,19.98548317,3.898592949,1.62199676,-29.56385231,192.0350952,-40.31651688,-0.899902344,0.054199219,-0.568359375, 
5833,1193982787,0.116911694,0.424218655,-0.057249486,0.896154821,19.41688538,5.648035049,0.361612856,-37.31035995,217.2718658,-45.96303177,-0.889648438,0.054199219,-0.595214844, 
5834,1193991120,0.123284228,0.408860534,-0.057442617,0.902405143,18.55709839,6.266635418,-1.140828729,-58.01692581,229.831955,-56.15418243,-0.872558594,0.047851563,-0.600097656, 
5835,1193999453,0.130906209,0.392366201,-0.058617007,0.908557653,18.27967072,5.408464909,-1.621596336,-79.26076508,242.6147156,-65.37472534,-0.861816406,0.048339844,-0.623535156, 
5836,1194007786,0.139554441,0.374663085,-0.060890004,0.914573669,17.76682663,3.435591698,-0.592367053,-100.8091812,255.9945374,-71.54736328,-0.845703125,0.041992188,-0.630859375, 
5837,1194016119,0.148211077,0.355643302,-0.064099796,0.920566618,16.5378437,0.420609862,3.09490943,-115.1862488,270.4863892,-65.76298523,-0.831542969,0.038574219,-0.666992188, 
5838,1194024452,0.155981392,0.335563481,-0.068034127,0.926519752,15.70518589,-5.330090523,11.63394451,-122.2634201,281.6846313,-50.14906311,-0.810058594,0.030273438,-0.674316406, 
5839,1194032785,0.161393806,0.316039652,-0.06848067,0.932406604,18.06147003,-4.583372116,8.26864624,-65.76647186,279.3383179,-36.85709381,-0.791992188,0.032714844,-0.708496094, 
5840,1194041118,0.163838729,0.295218438,-0.06766022,0.938842714,17.16955757,2.113334417,2.068916798,-39.00424957,298.6447144,-1.869655609,-0.777832031,0.024414063,-0.71875, 
5841,1194049451,0.164440036,0.274708927,-0.067963682,0.944921196,9.457332611,4.342541218,-1.425438166,-45.64028931,288.6542664,25.39980888,-0.754882813,0.020507813,-0.750976563, 
5842,1194057784,0.164453104,0.256992966,-0.070095047,0.949735224,9.950077057,4.018776894,-3.030667782,-62.06001663,243.2051392,34.46617126,-0.743164063,0.015136719,-0.756347656, 
5843,1194066117,0.163515911,0.239655823,-0.072228581,0.954259694,11.4239254,1.740543365,-3.514966249,-58.12626266,235.9936676,45.87744904,-0.731933594,0.01171875,-0.78515625, 
5844,1194074450,0.161258087,0.222524047,-0.072954051,0.958726883,7.464832783,-0.857938945,-2.424249887,-34.92218018,235.3246918,58.25976563,-0.712890625,0.008300781,-0.790039063, 
5845,1194082783,0.157639816,0.208547667,-0.071438573,0.962577224,2.519811392,-1.395271778,-1.176751733,5.197475433,195.0762177,64.78022003,-0.707519531,0.001953125,-0.814941406, 
5846,1194091116,0.154021025,0.199332803,-0.06807299,0.965355098,1.071064234,1.866695523,-0.857717872,38.91861725,133.3873901,52.46829605,-0.698730469,-0.012695313,-0.810058594, 
5847,1194099449,0.152080387,0.194724172,-0.065251552,0.966797113,-0.564509749,4.751064301,-2.718007803,35.63844681,68.58522797,24.54805756,-0.697753906,-0.017578125,-0.830566406, 
5848,1194107782,0.151789144,0.194416538,-0.06464643,0.96694541,0.789724112,7.516602039,-3.701695681,9.554442406,5.190725327,1.984386206,-0.702636719,-0.033203125,-0.821289063, 
5849,1194116115,0.152972773,0.196463138,-0.067951761,0.966118336,1.802801132,5.175082207,-4.485910416,-42.30380249,-35.98044968,-11.29607391,-0.709472656,-0.041503906,-0.835449219, 
5850,1194124448,0.154042661,0.200587451,-0.071598545,0.964836478,5.010723591,-0.969508827,-6.130002022,-42.66333771,-65.23086548,-11.77222538,-0.720703125,-0.044433594,-0.830566406, 
5851,1194132781,0.153588071,0.204652175,-0.072879329,0.963959098,5.328307152,-1.462189198,-4.971200466,-6.717969894,-60.22049332,2.855522633,-0.729003906,-0.047851563,-0.840820313, 
5852,1194141114,0.152639091,0.209340408,-0.073086858,0.963087142,2.141669512,-1.424724102,-3.174307585,10.14169025,-66.27112579,5.783974171,-0.743652344,-0.061523438,-0.828613281, 
5853,1194149447,0.152429074,0.216283724,-0.07235904,0.96164012,0.525964558,-1.640102148,-3.076472759,24.63933945,-95.51422119,-10.17817211,-0.760253906,-0.069335938,-0.837402344, 
5854,1194157780,0.152552068,0.225644588,-0.070956737,0.959571838,1.374088049,-0.273004711,-3.416963339,36.94284439,-127.1416473,-20.29884529,-0.771972656,-0.083984375,-0.823730469, 
5855,1194166113,0.152412832,0.236407831,-0.069385901,0.957114398,2.901432991,0.372910321,-3.580623388,42.61886215,-147.2044373,-19.54481506,-0.795410156,-0.101074219,-0.828125, 
5856,1194174446,0.15170972,0.24765709,-0.067503713,0.954512179,4.03878212,1.105191588,-3.142434359,49.36285782,-153.5149384,-13.90447044,-0.817871094,-0.116210938,-0.811035156, 
5857,1194182779,0.150899008,0.258984417,-0.065569557,0.951765358,3.209007025,1.810906649,-2.326609373,50.50685883,-155.4682007,-13.03866005,-0.836425781,-0.131347656,-0.814453125, 
5858,1194191112,0.150532588,0.271278977,-0.064093642,0.948493481,1.884214878,2.073825359,-1.725536227,44.3921814,-170.0845947,-19.19654083,-0.857421875,-0.150878906,-0.791503906, 
5859,1194199445,0.150572762,0.284941673,-0.063411698,0.944518566,2.315174103,2.199523687,-1.566191316,34.79890823,-192.3025055,-24.18804169,-0.887207031,-0.169433594,-0.79296875, 
5860,1194207778,0.150627151,0.299590975,-0.06360805,0.939952791,3.466237545,1.945666313,-1.580940604,24.78999519,-208.7725677,-23.00757027,-0.904785156,-0.187011719,-0.768554688, 
5861,1194216111,0.15060094,0.314837098,-0.064470604,0.934901595,4.374419689,1.286957026,-1.553842068,17.39642143,-220.4046936,-20.75596428,-0.9375,-0.209472656,-0.76953125, 
5862,1194224444,0.150647476,0.330510795,-0.065748677,0.929379046,5.167014599,1.257310629,-1.394783974,12.10962772,-228.2664948,-21.24130821,-0.961914063,-0.229492188,-0.743164063, 
5863,1194232777,0.151096404,0.346376061,-0.067557648,0.923379481,5.482801437,1.373066187,-1.07950592,3.556927443,-234.0929413,-25.1384201,-0.998535156,-0.248535156,-0.741210938, 
5864,1194241110,0.15197134,0.362598449,-0.070069969,0.916797519,5.729792118,0.701274455,-0.73075676,-7.286401272,-241.9829712,-28.71193695,-1.029296875,-0.274902344,-0.70703125, 
5865,1194249443,0.152869597,0.379249215,-0.072944477,0.909659505,6.541954994,0.199122012,-0.505907536,-11.52477551,-251.3785248,-28.80158043,-1.064941406,-0.30078125,-0.698242188, 
5866,1194257776,0.15358983,0.396181375,-0.076223575,0.902020335,7.515452862,0.240959764,-0.225702405,-15.67458916,-258.0383606,-25.77826309,-1.091308594,-0.328125,-0.665527344, 
5867,1194266109,0.15425773,0.413181454,-0.079889201,0.893925965,8.493418694,-0.61637336,0.132909775,-20.41349983,-262.7364197,-24.07891846,-1.129394531,-0.353515625,-0.651855469, 
5868,1194274442,0.154721573,0.430220008,-0.083362088,0.88545078,9.132387161,-1.721341014,0.530638933,-17.34358597,-264.6679077,-23.48631287,-1.154296875,-0.388671875,-0.615722656, 
5869,1194282775,0.154824674,0.447432846,-0.086267851,0.876579344,9.403633118,-1.973009586,0.989114761,-8.26386261,-268.863739,-23.52152824,-1.200683594,-0.420410156,-0.591796875, 
5870,1194291108,0.1546413,0.465034395,-0.088638477,0.867163658,10.17363071,-2.379822493,1.345709205,0.034363817,-275.5627747,-24.93703651,-1.21875,-0.458496094,-0.537597656, 
5871,1194299441,0.154008254,0.482860744,-0.090122983,0.857324481,11.34829903,-2.782948256,1.851083398,13.53629017,-280.1531982,-26.45994568,-1.266601563,-0.499511719,-0.511230469, 
5872,1194307774,0.152790889,0.50082022,-0.090506986,0.847138107,12.30853558,-2.605751514,2.311417818,30.15289116,-281.8735046,-27.74225044,-1.277832031,-0.548828125,-0.446777344, 
5873,1194316107,0.151058182,0.51875788,-0.089840367,0.836660385,13.06999874,-1.951304078,2.698801994,45.62503052,-282.6077881,-29.59684181,-1.320800781,-0.590332031,-0.395996094, 
5874,1194324440,0.148989484,0.536643982,-0.088277064,0.82584697,13.78226089,-1.586933613,3.071192503,57.71977234,-282.4080505,-32.74261856,-1.321777344,-0.646972656,-0.314453125, 
5875,1194332773,0.146443412,0.55436486,-0.085846305,0.814779103,14.45333481,-0.922220588,3.581371307,70.54472351,-281.7662659,-34.06183624,-1.355957031,-0.693359375,-0.249023438, 
5876,1194341106,0.143438563,0.571937621,-0.082965121,0.803386569,15.27344704,0.221147478,4.103375435,78.32821655,-281.6573486,-32.83069992,-1.341308594,-0.74609375,-0.150878906, 
5877,1194349439,0.140317291,0.58911252,-0.079917818,0.791751921,16.07939148,0.848673582,4.624406815,80.09901428,-279.5303955,-32.87888336,-1.359863281,-0.794433594,-0.071777344, 
5878,1194357772,0.137240753,0.605781138,-0.076813884,0.779932201,16.60515404,1.463080764,5.341451168,79.09210205,-274.8067322,-33.62336349,-1.31640625,-0.831542969,0.028320313, 
5879,1194366105,0.134289235,0.621814072,-0.073929071,0.768015981,16.8918438,2.139415741,6.181797981,74.47917938,-269.624054,-32.65116501,-1.312011719,-0.8671875,0.110351563, 
5880,1194374438,0.131710976,0.637222052,-0.071526282,0.755966008,17.1087265,2.615968943,6.982666016,64.8125,-264.1448669,-32.08956528,-1.251464844,-0.895996094,0.209960938, 
5881,1194382771,0.12987648,0.651852846,-0.069723792,0.743880987,17.41355896,2.551440716,7.77319622,50.70390701,-257.2599487,-33.85432053,-1.233886719,-0.915527344,0.280273438, 
5882,1194391104,0.128731921,0.665783942,-0.068550013,0.731752276,17.37919235,2.3578403,8.388105392,36.69318008,-250.4561768,-34.68507767,-1.158691406,-0.932617188,0.362304688, 
5883,1194399437,0.128204927,0.679104984,-0.068198413,0.719534278,17.32207108,1.975034833,8.868488312,21.70324707,-246.5034637,-32.95308685,-1.142089844,-0.940917969,0.419433594, 
5884,1194407770,0.128145128,0.691934109,-0.068634801,0.707174361,17.50151825,1.462863803,9.201676369,8.452135086,-243.4709167,-29.99440002,-1.057128906,-0.945800781,0.487304688, 
5885,1194416103,0.128607646,0.704084337,-0.069689587,0.694887877,17.97862625,1.239999652,9.706685066,-3.568216562,-237.209198,-28.42976952,-1.040039063,-0.944335938,0.533203125, 
5886,1194424436,0.129510269,0.71540308,-0.071151294,0.682908118,18.31427193,1.128469825,10.59398651,-12.97279739,-226.2068787,-27.33235931,-0.954589844,-0.937988281,0.583984375, 
5887,1194432769,0.130775556,0.725778639,-0.072855659,0.671443105,17.98462296,1.724896789,11.7273674,-19.91831589,-212.7447357,-26.53397369,-0.939941406,-0.925292969,0.608886719, 
5888,1194441102,0.132920697,0.73516643,-0.074891046,0.66049552,17.25410271,3.099704266,13.8488903,-33.08041763,-197.8639679,-29.41980743,-0.862304688,-0.922363281,0.645019531, 
5889,1194449435,0.136601105,0.743452489,-0.077058762,0.650139213,17.10889816,2.131122828,15.61096954,-51.14261246,-180.8461304,-39.8262558,-0.851074219,-0.919921875,0.663574219, 
5890,1194457768,0.141285881,0.750318587,-0.079110861,0.64093852,16.91947556,0.649689138,17.48877907,-61.86922836,-154.8412628,-46.27779388,-0.772949219,-0.908203125,0.678222656, 
5891,1194466101,0.146292612,0.755652666,-0.080946445,0.633273721,16.0126915,-1.668212533,19.37789154,-64.53947449,-124.9289856,-46.73236465,-0.771972656,-0.909667969,0.68359375, 
5892,1194474434,0.151474997,0.759483218,-0.082286306,0.627271831,14.67667294,-4.796179771,21.2537899,-63.24227905,-93.26496887,-48.36715698,-0.697265625,-0.904296875,0.689453125, 
5893,1194482767,0.156079113,0.761966586,-0.082756177,0.623055339,13.96399403,-7.875113964,22.5695343,-50.46205902,-61.93584061,-47.24886322,-0.707519531,-0.908203125,0.6796875, 
5894,1194491100,0.159020275,0.763155758,-0.082513519,0.620884597,13.35187912,-9.283100128,23.10855103,-27.36580276,-29.81324959,-34.61472321,-0.653320313,-0.902832031,0.680664063, 
5895,1194499433,0.159910724,0.763099611,-0.081852168,0.620812595,12.58168793,-8.344659805,22.51149368,-2.628353834,1.472831607,-15.4850378,-0.688476563,-0.905761719,0.674804688, 
5896,1194507766,0.159312978,0.761906922,-0.080996439,0.62254107,11.75632191,-5.889332771,20.77737999,14.22778606,28.64118576,0.33904314,-0.648925781,-0.904785156,0.679199219, 
5897,1194516099,0.158239126,0.759711921,-0.079854131,0.625637412,11.14582443,-4.620042324,18.23294067,20.94421577,51.83078766,5.604218006,-0.698242188,-0.906738281,0.676757813, 
5898,1194524432,0.155709043,0.75632298,-0.079074234,0.630458713,16.82940292,-4.660088062,15.40180588,32.41966248,77.42914581,26.85700607,-0.672851563,-0.899414063,0.675292969, 
5899,1194532765,0.148041472,0.749314547,-0.078026108,0.640721381,14.05072021,-9.371818542,12.0719986,86.26490021,160.7038422,84.32597351,-0.740722656,-0.899902344,0.668945313, 
5900,1194541098,0.13962391,0.743547857,-0.076033942,0.649508119,0.148607761,-2.63233161,12.8505106,103.3682556,135.2531281,76.71474457,-0.743164063,-0.884765625,0.673828125, 
5901,1194549431,0.132746309,0.737473786,-0.075032078,0.657937229,17.05887794,-10.82321835,4.903952122,77.69924927,134.4660187,72.87409973,-0.81640625,-0.883789063,0.659179688, 
5902,1194557764,0.124550581,0.732928276,-0.06887272,0.665252149,22.69875908,-0.911928058,-11.35120773,139.4913177,116.9111481,28.71265984,-0.810546875,-0.873535156,0.672851563, 
5903,1194566097,0.119804427,0.727697432,-0.065763071,0.672145128,30.30133057,12.14261436,-24.04648972,75.1279068,117.4511948,27.9901104,-0.860839844,-0.870117188,0.672363281, 
5904,1194574430,0.110912435,0.716046989,-0.062603824,0.686335504,10.39603806,-7.525814056,-8.769333839,113.23172,245.6986542,83.46042633,-0.866210938,-0.857910156,0.666503906, 
5905,1194582763,0.101663977,0.708704114,-0.057457216,0.695774555,8.569063187,2.201082706,0.201447532,137.8494568,161.4319763,56.48287582,-0.940429688,-0.846679688,0.66015625, 
5906,1194591096,0.094206981,0.700971961,-0.053738572,0.704894423,8.867732048,-4.854329586,10.36070919,106.0445023,161.0974121,52.95912933,-0.939453125,-0.831542969,0.661621094, 
5907,1194599429,0.088852577,0.69488126,-0.049612079,0.711888015,6.508361816,0.226416349,14.04016399,90.16876221,127.1371841,24.83765793,-1.00390625,-0.825683594,0.65234375, 
5908,1194607762,0.085241079,0.690410674,-0.04631532,0.716883779,8.520044327,0.935224771,5.802277088,66.12460327,91.96951294,12.00669479,-0.994628906,-0.826660156,0.655761719, 
5909,1194616095,0.082850985,0.686451733,-0.043526258,0.721127987,10.27625465,0.02482722,-2.45511508,49.5242424,80.36289978,3.730653286,-1.046875,-0.833496094,0.642578125, 
5910,1194624428,0.080665022,0.681869328,-0.040658936,0.72587502,9.262021065,-0.911586881,-2.867376089,48.08460236,91.06671906,1.771176815,-1.039550781,-0.833007813,0.645019531, 
5911,1194632761,0.078224465,0.676932871,-0.037650593,0.73090744,10.17111492,0.389800519,0.299327672,51.52751923,97.72894287,3.647416592,-1.083984375,-0.83984375,0.622558594, 
5912,1194641094,0.07619366,0.671795368,-0.035533756,0.73595053,8.734933853,-0.374115318,2.478842258,38.65704727,98.69689941,7.809051991,-1.071777344,-0.842285156,0.620117188, 
5913,1194649427,0.074243873,0.667572796,-0.033892553,0.740058243,8.20368576,1.621431947,3.408881664,33.48089218,80.74170685,10.08986092,-1.118164063,-0.846679688,0.59375, 
5914,1194657760,0.072487384,0.664084494,-0.033256464,0.74339211,8.033576965,1.147972822,1.436025977,21.99067116,64.83234406,16.09870529,-1.099609375,-0.846191406,0.5859375, 
5915,1194666093,0.070299417,0.661405504,-0.032426536,0.746022701,9.164078712,0.077468239,0.665322304,28.27335358,50.52848434,17.78674889,-1.149902344,-0.84765625,0.564941406, 
5916,1194674426,0.067682259,0.658681333,-0.031550601,0.748707592,8.742918968,1.530552983,1.877543211,32.74690247,50.94598389,21.73814964,-1.140136719,-0.849121094,0.56640625, 
5917,1194682759,0.065272771,0.656473577,-0.030813061,0.750888169,8.926021576,1.3270154,2.069392443,29.58499146,41.41585541,20.26717377,-1.1953125,-0.849609375,0.543457031, 
5918,1194691092,0.063152298,0.654169917,-0.030389491,0.753093958,10.17261791,2.851530552,2.876546621,23.76864433,42.09659576,20.08392334,-1.184082031,-0.849609375,0.547363281, 
5919,1194699425,0.061628088,0.652140081,-0.030883487,0.754958153,8.866090775,1.479218841,2.727188587,8.88657856,36.01763153,21.84712029,-1.233886719,-0.847167969,0.520996094, 
5920,1194707758,0.06053941,0.65054512,-0.031420019,0.756399095,8.812642097,0.288512588,2.053970814,4.825738907,27.47821999,17.0830574,-1.219726563,-0.845703125,0.5234375, 
5921,1194716091,0.059681155,0.649012089,-0.031887714,0.757763386,8.36077404,0.073787071,2.828082085,3.401073933,26.68253708,14.06203365,-1.267578125,-0.853027344,0.497070313, 
5922,1194724424,0.059319213,0.647887707,-0.032285128,0.758736372,8.255706787,-0.839559793,2.350049973,-0.033887643,18.83682823,7.686872482,-1.257324219,-0.849121094,0.494140625, 
5923,1194732757,0.059305612,0.646848321,-0.032554366,0.759612262,8.877820969,-0.924784958,2.20877099,-1.872170687,17.71341324,2.868577242,-1.299316406,-0.852050781,0.468261719, 
5924,1194741090,0.059576288,0.645839751,-0.032673139,0.760443628,9.381884575,-0.955727458,2.681710482,-2.724612474,16.88202667,-1.567104936,-1.286132813,-0.847167969,0.467773438, 
5925,1194749423,0.060094446,0.644954979,-0.032720532,0.761151493,10.17508602,-0.279984266,2.570111036,-4.230140686,15.0247364,-4.868678093,-1.328613281,-0.852050781,0.439453125, 
5926,1194757756,0.060721081,0.644084752,-0.032839321,0.761833131,10.72821999,-0.067484654,2.048605919,-5.854569912,14.27354717,-5.476273537,-1.315917969,-0.851074219,0.427734375, 
5927,1194766089,0.061439358,0.64323324,-0.032974575,0.762488902,10.37296963,-0.414504617,1.93453455,-6.918610096,14.2310791,-6.243163109,-1.355957031,-0.852539063,0.397460938, 
5928,1194774422,0.062254936,0.642318189,-0.033049807,0.763190567,9.972301483,-0.189959168,2.429374218,-7.083721161,15.05207062,-7.805197716,-1.344238281,-0.850097656,0.388671875, 
5929,1194782755,0.063228816,0.641483963,-0.033252038,0.763803124,9.570983887,-0.538081706,2.061440468,-9.88512516,13.7261734,-8.379136086,-1.387207031,-0.850097656,0.359375, 
5930,1194791088,0.064227745,0.640794158,-0.033284057,0.764297247,9.92029953,-0.190575227,1.326801538,-8.154679298,10.98826694,-10.39456749,-1.370605469,-0.8515625,0.344238281, 
5931,1194799421,0.065206699,0.63983953,-0.033413105,0.765008152,9.320664406,0.066916533,2.368742228,-9.225302696,15.92295361,-8.935323715,-1.4140625,-0.844238281,0.307128906, 
5932,1194807754,0.066204309,0.639096916,-0.033532538,0.765537798,9.778772354,0.083234988,1.627138495,-9.073254585,11.79273033,-9.558107376,-1.3984375,-0.841796875,0.288085938, 
5933,1194816087,0.067011528,0.638275981,-0.033726312,0.766143799,9.7507267,0.090815023,1.813565373,-8.327011108,13.45555687,-6.712237358,-1.438476563,-0.835449219,0.245605469, 
5934,1194824420,0.067640953,0.637464702,-0.033928826,0.766754687,9.469197273,0.088642523,1.95209837,-6.749505997,12.99432182,-4.837377548,-1.423339844,-0.829589844,0.223632813, 
5935,1194832753,0.06812162,0.636620522,-0.034256816,0.767398715,10.04471588,0.366383344,2.654090643,-6.881777763,13.75608921,-2.046885014,-1.455566406,-0.820800781,0.182617188, 
5936,1194841086,0.068484731,0.635791659,-0.034793492,0.768028915,9.661277771,-0.242920607,2.594235897,-7.953400135,12.91952801,0.916695178,-1.435546875,-0.812011719,0.156738281, 
5937,1194849419,0.068828814,0.635090351,-0.035273194,0.768556416,10.16777515,-0.260161161,1.757379293,-7.207513809,11.02525043,0.544981301,-1.465820313,-0.801269531,0.110839844, 
5938,1194857752,0.069075048,0.63420397,-0.035827611,0.769240439,9.669208527,-0.333610356,2.81151104,-7.153570652,13.93011189,2.385210991,-1.442382813,-0.793457031,0.08984375, 
5939,1194866085,0.069351412,0.633523822,-0.036321454,0.769752622,9.545084,-0.389374197,2.231514454,-6.753399372,10.61872768,1.357003808,-1.4609375,-0.776855469,0.045410156, 
5940,1194874418,0.069623053,0.63283819,-0.036779553,0.770270169,9.609719276,-0.378379583,2.208943129,-6.248234272,10.47198391,1.026272774,-1.427734375,-0.769042969,0.026367188, 
5941,1194882751,0.069892518,0.632153094,-0.037179381,0.770789027,8.98018837,-0.35910067,2.410728693,-5.698271275,10.81659794,0.618929565,-1.444824219,-0.752441406,-0.015625, 
5942,1194891084,0.070255451,0.631599069,-0.037549518,0.771191955,9.204723358,-0.478398353,1.86955452,-6.034996033,8.220466614,-0.885484159,-1.409667969,-0.744628906,-0.02734375, 
