PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z
1436,1222748303,0.085932218,0.606326282,-0.052680489,0.788802564,10.63925266,0.322901011,2.633056641,-14.38970947,34.52843094,-3.239590168,-0.997070313,0.02734375,-0.393066406
1437,1222756636,0.087411188,0.603963077,-0.052501891,0.790463209,9.792354584,0.605100095,2.885293007,-10.6304121,39.87268066,-14.79070854,-0.98046875,0.042480469,-0.385742188
1438,1222764969,0.089882724,0.601878703,-0.049958885,0.791939259,8.985239983,5.145349503,2.72954154,6.954505444,39.05047607,-45.55754852,-0.987304688,0.05859375,-0.388671875
1439,1222773302,0.092715792,0.600264668,-0.051825818,0.792717218,13.23046589,-0.978182375,2.896735668,-43.88299179,22.76912308,-14.25704288,-0.972167969,0.070800781,-0.379882813
1440,1222781635,0.093615904,0.597391486,-0.051188704,0.794820607,8.344405174,-1.232617855,3.228234529,-1.372823477,49.42696381,-11.19272804,-0.977539063,0.087402344,-0.383300781
1441,1222789968,0.095225766,0.595258355,-0.051456556,0.796211183,12.14062786,-0.923431039,3.116874456,-16.56257057,34.65222931,-13.01435471,-0.962890625,0.101074219,-0.376464844
1442,1222798301,0.095942028,0.592314541,-0.052179854,0.798270822,10.49858665,-2.057012558,3.139167547,-14.90354824,47.94359207,2.008198977,-0.970703125,0.114257813,-0.383789063
1443,1222806634,0.096449427,0.589348316,-0.052769963,0.80036366,11.28512383,-3.444626093,2.425312519,-11.68434238,48.32441711,3.204232454,-0.958496094,0.129394531,-0.373046875
1444,1222814967,0.096444383,0.586077094,-0.052970033,0.802749574,10.84651184,-3.388316393,2.683468342,-3.491741419,54.36081314,6.364578247,-0.963378906,0.144042969,-0.384277344
1445,1222823300,0.096191846,0.582705438,-0.052871127,0.805236936,11.15883064,-3.402321815,2.492931366,1.837045312,56.35610199,6.812829971,-0.951171875,0.158203125,-0.379394531
1446,1222831633,0.095573038,0.579075992,-0.052410264,0.807954371,11.13203239,-2.850755453,3.0860219,8.514623642,61.41368866,8.543261528,-0.954101563,0.171875,-0.388183594
1447,1222839966,0.094798826,0.57527405,-0.051689949,0.810802937,11.24145412,-2.305979013,3.112828255,12.60405922,64.46640778,8.397774696,-0.943359375,0.186523438,-0.383300781
1448,1222848299,0.093833774,0.571402311,-0.050824054,0.813702643,10.85305405,-1.474964976,2.161240339,15.58185577,65.84336853,9.592736244,-0.943359375,0.195800781,-0.394042969
1449,1222856632,0.092804767,0.567298532,-0.049829185,0.816747904,11.19269085,-0.464415431,3.812336206,17.43063354,69.57064819,9.534033775,-0.9296875,0.204101563,-0.391113281
1450,1222864965,0.091853723,0.563035846,-0.048815466,0.819860339,11.01316547,-0.558739781,3.104968071,16.77549744,72.09011078,8.817218781,-0.931640625,0.213867188,-0.40234375
1451,1222873298,0.090879016,0.558692515,-0.047769621,0.822995961,11.0780077,0.269437045,2.955670118,17.34126854,73.08232117,8.8051548,-0.914550781,0.22265625,-0.396972656
1452,1222881631,0.090013266,0.554092169,-0.046738181,0.826253891,11.17341137,0.548759699,3.850193024,15.99265575,77.10552979,8.116670609,-0.916015625,0.233886719,-0.408203125
1453,1222889964,0.089295313,0.549337149,-0.045820069,0.829551756,11.00732327,0.301343024,3.183159351,13.51969337,79.01156616,7.341863632,-0.8984375,0.236816406,-0.403320313
1454,1222898297,0.088638976,0.54441762,-0.044884164,0.832909763,11.29214764,0.32196784,3.809237242,12.98822498,81.5145874,6.790439129,-0.900878906,0.247558594,-0.415039063
1455,1222906630,0.088054299,0.53915143,-0.043941822,0.836439908,11.28482342,0.071389854,3.960511208,12.31739235,86.72399902,6.244216442,-0.880859375,0.250488281,-0.413085938
1456,1222914963,0.087505229,0.533713818,-0.043066792,0.840022802,11.10990715,0.462259531,3.427127838,10.99515629,89.12957764,6.602231026,-0.881347656,0.259277344,-0.421386719
1457,1222923296,0.087241128,0.528017223,-0.04225995,0.843683302,11.3754797,0.021140806,3.439435482,7.95531702,92.68416595,3.959158421,-0.866210938,0.264160156,-0.416992188
1458,1222931629,0.087038636,0.521994948,-0.041408274,0.847485423,11.71576881,-0.46108821,3.175216436,7.613294125,97.67378235,3.376560926,-0.862304688,0.266601563,-0.427246094
1459,1222939962,0.086886831,0.515668869,-0.040456604,0.851410508,12.34665394,-1.358785391,3.102908373,8.216032982,102.1660309,2.294736147,-0.849121094,0.267578125,-0.420898438
1460,1222948295,0.086531386,0.509047687,-0.03917953,0.855481207,13.65867996,-1.282597661,2.672691822,13.1040554,107.0103836,2.801982403,-0.844726563,0.270996094,-0.434570313
1461,1222956628,0.086036429,0.501866162,-0.037953209,0.859818697,14.60452557,0.123977572,3.742391586,13.07003689,115.2726135,5.32542944,-0.826660156,0.270507813,-0.4296875
1462,1222964961,0.085777111,0.494008064,-0.0364982,0.864445865,14.49606514,0.581160188,2.335618734,13.38840294,125.725441,1.749592066,-0.822753906,0.275878906,-0.440917969
1463,1222973294,0.086169749,0.485700488,-0.03501565,0.869162917,15.09966469,1.462462783,2.617225647,8.904170036,132.0084076,-5.946257591,-0.809570313,0.2734375,-0.439453125
1464,1222981627,0.087114289,0.476545453,-0.033671882,0.874175191,16.91055107,0.86587584,4.329632282,2.595000267,144.2416992,-10.76743603,-0.807128906,0.268554688,-0.450683594
1465,1222989960,0.088575482,0.466264904,-0.031997748,0.879618168,18.119133,1.139449,2.821288586,2.122816086,161.2357025,-18.19318771,-0.794433594,0.269042969,-0.448730469
1466,1222998293,0.091272771,0.454920232,-0.030329872,0.885323524,18.41563225,3.483824968,2.376827717,-7.150979996,176.3232117,-32.2310791,-0.791503906,0.26171875,-0.462890625
1467,1223006626,0.095671579,0.442068756,-0.029081952,0.891390383,19.42719841,3.68335247,1.46949172,-24.54783249,197.1640167,-49.30759811,-0.7734375,0.251953125,-0.461425781
1468,1223014959,0.101667114,0.427837908,-0.027767165,0.897690415,19.19714546,4.828056335,0.212240323,-35.25838852,216.1690369,-68.35869598,-0.762695313,0.244628906,-0.475585938
1469,1223023292,0.109446578,0.412585497,-0.027199861,0.903911114,19.00844193,5.73186779,-1.077816725,-56.37386322,228.0673676,-85.77115631,-0.754882813,0.233398438,-0.478027344
1470,1223031625,0.118536048,0.39602232,-0.02844164,0.910113871,20.4412899,5.645582676,-1.223753691,-88.34275055,241.9142609,-91.26332855,-0.7421875,0.22265625,-0.501953125
1471,1223039958,0.128051743,0.377781123,-0.031451654,0.916458011,20.65880203,3.641167879,-0.048699886,-115.4650345,261.1685181,-86.1277771,-0.731445313,0.205566406,-0.505371094
1472,1223048291,0.13739039,0.357573807,-0.035998482,0.923021913,19.84893417,-0.065266386,3.642525911,-137.2955933,284.1180115,-74.62931061,-0.71875,0.198242188,-0.537109375
1473,1223056624,0.145495057,0.33546555,-0.040842436,0.929852903,18.33735275,-4.800136566,9.519288063,-138.4856262,308.6789551,-56.09276581,-0.700195313,0.1875,-0.545410156
1474,1223064957,0.149291694,0.313670725,-0.042068224,0.936778188,17.39629745,-3.606183052,5.08735323,-71.63465118,309.6344299,-17.64686203,-0.690429688,0.179199219,-0.575195313
1475,1223073290,0.148200437,0.292422682,-0.041132905,0.943840086,13.94710827,1.848148584,1.784722209,-21.51463127,305.1340332,35.92621613,-0.674316406,0.1640625,-0.585449219
1476,1223081623,0.145708874,0.272618055,-0.041572675,0.950116038,10.73083687,5.579947472,-0.289609492,-31.22574425,279.2917175,57.25354767,-0.660644531,0.151367188,-0.610839844
1477,1223089956,0.143220425,0.253856808,-0.044490278,0.95554477,11.90184021,3.00028801,-2.162213564,-62.01547623,257.9255981,64.15254211,-0.647460938,0.139160156,-0.623535156
1478,1223098289,0.139227435,0.234670386,-0.045852687,0.960959733,12.02369499,-0.690199196,-3.023312569,-37.16290283,265.2014465,78.78359985,-0.637207031,0.131835938,-0.646484375
1479,1223106622,0.133745372,0.215288028,-0.043979913,0.966348529,9.484181404,0.037812591,-2.8466084,9.995786667,273.4308167,88.06971741,-0.623046875,0.122558594,-0.654785156
1480,1223114955,0.127833262,0.196629062,-0.040471882,0.971266329,6.355537891,2.098615646,-2.462577581,34.05805588,264.700531,87.664711,-0.606933594,0.110351563,-0.676269531
1481,1223123288,0.122090831,0.179678738,-0.036231257,0.975447178,1.552068949,3.592167377,-0.669453561,45.98157883,241.7960815,81.12661743,-0.592285156,0.094726563,-0.693847656
1482,1223131621,0.117654234,0.168278471,-0.033595849,0.978116393,-7.351210594,4.094609737,2.046414137,29.78170776,161.0276337,62.31331253,-0.584960938,0.081054688,-0.711425781
1483,1223139954,0.114381351,0.169091374,-0.033921637,0.978353143,-10.05911922,2.963435411,2.507817984,5.876351833,-12.58728123,43.86840439,-0.583007813,0.068847656,-0.7109375
1484,1223148287,0.111919306,0.179200977,-0.035155211,0.976793587,1.268060088,2.838045359,-1.250204682,5.580473423,-143.4399567,27.97326851,-0.59375,0.062988281,-0.72265625
1485,1223156620,0.110618576,0.187761977,-0.036588788,0.975279629,11.37078571,2.514304638,-4.526211262,-2.357424736,-121.7998962,13.64478111,-0.6171875,0.054199219,-0.716308594
1486,1223164953,0.109187767,0.190277323,-0.03759639,0.974914968,10.024086,1.793128371,-3.234556913,-4.899690151,-37.63746643,19.12123299,-0.626953125,0.045410156,-0.729003906
1487,1223173286,0.106778234,0.191610992,-0.038199645,0.974897385,3.384290934,0.282402933,-1.15957129,1.445515513,-20.27890396,32.28434753,-0.631835938,0.038574219,-0.726074219
1488,1223181619,0.104209118,0.194815755,-0.038080916,0.974544764,0.458409965,-1.628494263,-0.194831923,14.15910149,-45.77772522,31.07711792,-0.642578125,0.03125,-0.739746094
1489,1223189952,0.102131173,0.200175509,-0.036819775,0.97372669,-0.038755618,-0.561454415,-0.140075296,30.95039749,-73.46337891,19.59441376,-0.653808594,0.020019531,-0.734375
1490,1223198285,0.100745022,0.207416162,-0.03578572,0.972393334,-0.71113956,0.242888629,-0.523599863,28.43407249,-100.5837326,9.326182365,-0.665039063,0.010253906,-0.746582031
1491,1223206618,0.099546507,0.217057422,-0.034636993,0.97045207,-0.041860461,-0.664561331,-1.434185505,32.41838074,-133.6360626,4.435435295,-0.677246094,0.000976563,-0.739257813
1492,1223214951,0.098043613,0.228396252,-0.03245578,0.968075156,1.907366991,0.221762955,-2.200379133,49.26421356,-156.8561859,4.042227745,-0.699707031,-0.008789063,-0.747558594
1493,1223223284,0.096645869,0.240256593,-0.03002551,0.96541965,3.185918808,2.175399542,-2.129515648,52.78940964,-163.7701263,1.20089066,-0.716796875,-0.021484375,-0.733886719
1494,1223231617,0.095823057,0.252031356,-0.02813682,0.962552249,2.425434828,2.930876493,-1.616490841,43.5357132,-164.3390656,-4.838703156,-0.732910156,-0.032714844,-0.738769531
1495,1223239950,0.095509432,0.264701366,-0.026946804,0.959210813,1.177653074,2.891298294,-1.28283453,33.47124863,-178.0235901,-10.17336082,-0.75,-0.048828125,-0.730957031
1496,1223248283,0.095245086,0.278730571,-0.026460307,0.955268443,1.92550993,2.827274561,-1.388111949,25.62237358,-199.5791168,-9.51184082,-0.771972656,-0.056640625,-0.735839844
1497,1223256616,0.094858117,0.293601751,-0.026548928,0.950839341,3.34563899,2.777585983,-1.490039945,19.38801575,-212.7692108,-6.686698437,-0.791503906,-0.068847656,-0.7265625
1498,1223264949,0.094425656,0.30886364,-0.027154503,0.94601804,4.106446743,2.959771156,-1.216068506,13.25514126,-220.6889648,-4.611669064,-0.825195313,-0.081054688,-0.727539063
1499,1223273282,0.094025724,0.324525058,-0.028384484,0.940764248,4.872133255,2.857728243,-0.807744622,5.250901699,-227.9808502,-3.13633728,-0.847167969,-0.093261719,-0.715332031
1500,1223281615,0.093868494,0.340289712,-0.030093271,0.935139954,5.211957932,2.682727098,-0.442382872,-1.938129425,-232.0365753,-4.616481304,-0.876953125,-0.106445313,-0.717773438
1501,1223289948,0.09411975,0.356421888,-0.032329746,0.929010451,5.197647572,2.656420231,-0.088247485,-10.49333763,-239.0791626,-8.219831467,-0.903320313,-0.125488281,-0.704589844
1502,1223298281,0.094784543,0.373052984,-0.035143714,0.922286868,5.955986023,2.475082397,0.160387054,-19.39427376,-249.49086,-11.64838409,-0.934570313,-0.137695313,-0.706542969
1503,1223306614,0.095834173,0.39001283,-0.03836228,0.915005386,7.108980656,2.006870031,0.293100178,-26.4876194,-256.2911072,-15.34461975,-0.966308594,-0.153808594,-0.688964844
1504,1223314947,0.097283639,0.407003999,-0.041745212,0.907271564,7.866085052,1.173318028,0.573896945,-30.75252151,-259.692749,-20.10129738,-1.001953125,-0.174316406,-0.688476563
1505,1223323280,0.09884084,0.424175143,-0.044838265,0.899052739,8.723454475,0.494414508,1.015841722,-27.94077682,-263.6127014,-23.81030083,-1.033203125,-0.200683594,-0.666992188
1506,1223331613,0.100503005,0.441328943,-0.047549386,0.890431106,9.312934875,0.33230865,1.536448359,-23.9401474,-265.7541199,-27.88376045,-1.070800781,-0.223144531,-0.665039063
1507,1223339946,0.102337532,0.458701968,-0.049876839,0.881267488,9.593490601,-0.140466452,2.130686998,-20.52184677,-270.4790955,-33.1865654,-1.103027344,-0.255859375,-0.637207031
1508,1223348279,0.104149841,0.47633636,-0.051662967,0.871543407,10.59503841,-0.769859493,2.354236841,-13.65291977,-277.0434265,-37.32907486,-1.147460938,-0.287597656,-0.624023438
1509,1223356612,0.105624825,0.494080037,-0.052699357,0.861366093,11.63831329,-1.302648664,2.574005365,-2.777726173,-279.8700256,-38.87146378,-1.172363281,-0.328613281,-0.587890625
1510,1223364945,0.106555238,0.51173538,-0.052866079,0.850869238,12.36245537,-1.387748122,2.731881142,11.01896191,-280.7463379,-38.7808342,-1.219238281,-0.37109375,-0.563964844
1511,1223373278,0.107038915,0.5293836,-0.052259888,0.839979112,12.96529579,-1.416738391,3.041831732,22.76118851,-281.997406,-39.51700974,-1.241210938,-0.419921875,-0.513671875
1512,1223381611,0.107054628,0.54697454,-0.050777964,0.828722,13.78919029,-1.256086826,3.428309917,36.08599091,-283.6793213,-41.03419495,-1.28125,-0.469726563,-0.483398438
1513,1223389944,0.10675668,0.564504683,-0.048581418,0.817054451,14.49981594,-0.610307455,3.877121925,46.05407333,-284.612915,-43.35631943,-1.295898438,-0.521484375,-0.420898438
1514,1223398277,0.10633187,0.581800461,-0.046028681,0.805036545,15.48769951,0.114685729,4.307201862,50.62314987,-284.8895569,-45.09547424,-1.334960938,-0.576171875,-0.370117188
1515,1223406610,0.105811439,0.598684907,-0.043466672,0.792774498,16.33269882,0.488515288,4.801909447,50.60177994,-281.7133789,-44.16566467,-1.341796875,-0.631347656,-0.295898438
1516,1223414943,0.105271086,0.614923835,-0.041055199,0.780449748,16.78844452,0.263990343,5.225114346,48.28039551,-276.044342,-42.45572662,-1.373046875,-0.686523438,-0.236816406
1517,1223423276,0.104643837,0.630602896,-0.038831353,0.768037856,17.00370407,0.16261369,5.652113914,45.97370529,-270.4885559,-39.71366882,-1.36328125,-0.739746094,-0.151367188
1518,1223431609,0.104042813,0.645599842,-0.037041135,0.755648196,17.57820511,0.32042101,6.268078327,40.36507797,-264.3039246,-35.8662529,-1.387207031,-0.788574219,-0.078125
1519,1223439942,0.10371644,0.659755051,-0.035828765,0.743426561,17.68482971,0.068912879,7.081534863,30.65992355,-254.1762543,-32.88804245,-1.360351563,-0.836425781,0.015136719
1520,1223448275,0.103665948,0.673192024,-0.035020776,0.731327653,17.11958694,-0.42381984,7.722608566,23.19976616,-246.734024,-31.54323196,-1.367675781,-0.880371094,0.09375
1521,1223456608,0.103783332,0.686303675,-0.034685664,0.719036639,16.99225426,-0.56827563,8.101243973,16.1970253,-245.3065796,-28.94213867,-1.313964844,-0.912597656,0.189941406
1522,1223464941,0.103976332,0.698988974,-0.034855213,0.706674635,17.8578968,-0.649047375,8.570041656,9.98845005,-242.9709167,-24.85262108,-1.301757813,-0.941894531,0.260742188
1523,1223473274,0.104028918,0.711044312,-0.035385564,0.694508612,18.14577866,-0.493466675,9.314540863,6.901339054,-235.0852203,-19.41562271,-1.229003906,-0.96484375,0.344238281
1524,1223481607,0.104083218,0.7224648,-0.036186494,0.682570219,17.9499054,0.267944962,10.3135376,3.625221491,-227.6439667,-16.17383957,-1.204589844,-0.983398438,0.3984375
1525,1223489940,0.104333438,0.733165979,-0.037155315,0.670970857,18.39110947,1.151401043,11.41401672,-0.860494912,-217.2796326,-15.49252033,-1.125976563,-0.995117188,0.459960938
1526,1223498273,0.105000354,0.742714882,-0.038175352,0.660221636,17.73857117,2.229970932,13.32823086,-6.651403427,-198.3215942,-17.02181625,-1.103515625,-1.002441406,0.500488281
1527,1223506606,0.106536537,0.751210093,-0.039312452,0.650221884,16.2887001,3.46468854,15.79061413,-17.77067947,-180.5167999,-22.08029938,-1.032714844,-1.006347656,0.539550781
1528,1223514939,0.109424487,0.758517027,-0.040589459,0.641117334,15.91484833,3.711722136,17.82094574,-34.19133377,-160.4108582,-30.77103043,-1.009765625,-1.006835938,0.561035156
1529,1223523272,0.113793567,0.764377713,-0.041862611,0.633265913,15.47811127,1.64152813,19.69427681,-51.13841248,-133.5908051,-41.15929413,-0.948242188,-1.008789063,0.577148438
1530,1223531605,0.119071916,0.768648446,-0.042762529,0.62703532,14.81134987,-1.840089321,21.21950722,-58.94672394,-101.7612,-49.56615067,-0.930664063,-1.013183594,0.582519531
1531,1223539938,0.124341905,0.771412015,-0.043164082,0.622575283,14.35052681,-5.677492142,22.34178925,-55.98376083,-69.22849274,-50.96240616,-0.874511719,-1.013671875,0.583007813
1532,1223548271,0.12825501,0.77269274,-0.043273963,0.620180964,13.35122967,-8.554830551,22.86519432,-40.40563583,-34.93802643,-38.04053497,-0.877441406,-1.014160156,0.579589844
1533,1223556604,0.129930213,0.772784531,-0.04330733,0.619715571,12.33579063,-8.692973137,22.51070976,-16.88053131,-5.652936459,-15.68987846,-0.839355469,-1.010742188,0.578125
1534,1223564937,0.129824862,0.771728277,-0.043183096,0.621060967,11.94380856,-7.432458878,20.88634872,2.369048834,22.74951172,1.759224892,-0.857910156,-1.01171875,0.573730469
1535,1223573270,0.128665626,0.769539654,-0.042632282,0.624048591,10.88167095,-5.585306644,18.6150856,16.24501228,49.66744995,9.723303795,-0.837890625,-1.011230469,0.569824219
1536,1223581603,0.126977086,0.766663492,-0.041505083,0.627998054,9.737893105,-4.684493065,16.19796562,26.04568481,66.77278137,10.38542938,-0.873046875,-1.008789063,0.568359375
1537,1223589936,0.124659635,0.763338447,-0.039891221,0.632600844,9.951957703,-4.014482021,13.76353264,36.60827255,77.57246399,11.91022301,-0.85546875,-1.002929688,0.562011719
1538,1223598269,0.121557422,0.759542644,-0.037826039,0.63787812,9.980956078,-3.817790508,11.80783939,48.19536591,89.54576111,15.58800793,-0.901855469,-1.002929688,0.556152344
1539,1223606602,0.114657208,0.755052567,-0.037557285,0.644468129,8.308664322,-5.857370377,9.354534149,71.78707123,103.8165283,70.02478027,-0.892089844,-0.990234375,0.553710938
1540,1223614935,0.10453099,0.751979947,-0.036608808,0.649814904,2.320505381,-5.012744904,6.357845783,112.7449722,78.30515289,89.06381989,-0.956054688,-0.983886719,0.561035156
1541,1223623268,0.095197655,0.748895705,-0.034470703,0.65490824,20.00304985,-6.678983688,-5.825565815,115.2108917,77.27129364,69.10517883,-0.963867188,-0.969726563,0.571777344
1542,1223631601,0.088885389,0.750596642,-0.026326198,0.654225826,34.9042244,9.890485764,-36.42066193,141.5394287,-15.38399029,-29.57840729,-1.012207031,-0.959960938,0.585449219
1543,1223639934,0.083625495,0.739888847,-0.026589995,0.666981757,42.8206749,10.38117886,-43.87483215,44.91327667,224.4512024,68.43441772,-0.998046875,-0.953125,0.587402344
1544,1223648267,0.068683527,0.71854651,-0.020207139,0.691784322,-4.604454041,-12.10696316,-1.023419619,196.4196472,449.3759766,107.6058578,-1.10546875,-0.923828125,0.555175781
1545,1223656600,0.058802027,0.711622596,-0.016393507,0.699905217,6.780218601,6.866220951,13.97755432,131.0324249,145.8993683,64.91596985,-1.125,-0.891113281,0.557617188
1546,1223664933,0.051706053,0.701463163,-0.012944099,0.710710108,3.087402821,-9.670048714,27.80754089,98.14339447,204.0097961,44.72052002,-1.19140625,-0.880371094,0.533691406
1547,1223673266,0.047813293,0.696385205,-0.010127716,0.716002524,5.720617771,0.688295424,16.46845436,63.80432129,100.8787003,14.55338669,-1.206542969,-0.87109375,0.526367188
1548,1223681599,0.045728914,0.692956984,-0.007252013,0.719491065,11.43920231,-1.018695116,-4.067622662,47.78371429,68.05396271,-5.094190121,-1.256347656,-0.871582031,0.510253906
1549,1223689932,0.044627439,0.688166618,-0.004354664,0.724166274,12.48398304,0.525713503,-9.651649475,38.06453705,92.40636444,-14.30122089,-1.257324219,-0.862792969,0.493652344
1550,1223698265,0.042496178,0.681576788,-0.002010377,0.730509281,9.158284187,0.186913833,-1.016254067,41.12663269,126.2563477,2.47546196,-1.308105469,-0.86328125,0.460449219
1551,1223706598,0.041227486,0.675557315,-0.000406163,0.736154139,7.939918518,-1.306760192,5.582159996,26.07340622,113.0914383,0.169555426,-1.30859375,-0.85546875,0.437988281
1552,1223714931,0.041212238,0.671275079,0.000904205,0.740061462,5.735931396,-1.008105516,6.194087505,12.27908802,79.68405151,-10.6299696,-1.353515625,-0.8515625,0.395507813
1553,1223723264,0.041572161,0.66869235,0.002055572,0.742373586,9.311915398,0.838381112,2.321849346,8.351373672,47.09442902,-14.01140213,-1.343261719,-0.847167969,0.370117188
1554,1223731597,0.040978175,0.666119099,0.003463801,0.744711041,9.484716415,1.009469151,0.350712806,19.57893753,47.87771225,-6.470887661,-1.386230469,-0.844726563,0.332519531
1555,1223739930,0.039507881,0.664079487,0.005217051,0.746599436,8.944368362,3.060269833,1.028284431,31.62799644,38.05283356,-1.027337909,-1.379394531,-0.840332031,0.307128906
1556,1223748263,0.037781291,0.662079453,0.006413011,0.748453438,9.679543495,3.208157778,2.001945734,28.10457039,37.52973175,6.819355488,-1.420898438,-0.8359375,0.275390625
1557,1223756596,0.036128793,0.659966886,0.006811687,0.750394881,9.587317467,3.399866104,2.58295083,19.31451225,38.6007843,13.22904491,-1.40625,-0.823730469,0.24609375
1558,1223764929,0.034601055,0.658023238,0.006266216,0.752176464,10.14709854,1.985093951,2.445358753,8.381912231,35.38988495,20.56882477,-1.438476563,-0.814941406,0.204589844
1559,1223773262,0.032952558,0.656127214,0.00546744,0.753910959,9.286429405,0.562083662,2.873295546,7.020693302,33.90464401,23.99470901,-1.419921875,-0.797851563,0.181152344
1560,1223781595,0.031409133,0.654565275,0.004861164,0.755337536,8.650600433,0.657138705,2.439310312,8.10300827,28.19606781,21.15124893,-1.443359375,-0.783203125,0.141601563
1561,1223789928,0.030108599,0.653027892,0.004071417,0.756724477,8.888962746,0.612306774,1.969270468,4.160127163,27.04055405,20.18207741,-1.422363281,-0.770996094,0.117675781
1562,1223798261,0.029234258,0.651653707,0.003178909,0.75794673,8.036753654,-1.711896181,2.005800247,-0.795066416,24.24595261,16.69177055,-1.434570313,-0.752441406,0.08203125
1563,1223806594,0.028777335,0.650462687,0.002801395,0.758988023,8.432668686,-1.765438795,2.207751274,1.048429608,20.46382332,7.587873936,-1.405761719,-0.740234375,0.063964844
1564,1223814927,0.028601112,0.64935565,0.002623315,0.759942651,9.647723198,-0.876945198,2.666306973,0.51982826,19.32224846,2.916962862,-1.41796875,-0.728515625,0.028808594
1565,1223823260,0.028773898,0.648460329,0.00244145,0.760700941,10.34302521,-1.037518144,1.66854775,-2.414654493,14.90839767,-0.851289272,-1.379882813,-0.712890625,0.017089844
1566,1223831593,0.02907954,0.647440195,0.002365812,0.761558115,10.61229324,-0.345820367,2.031329632,-2.671130419,17.56744003,-3.069277763,-1.390625,-0.701171875,-0.010253906
1567,1223839926,0.029596761,0.646478236,0.00230014,0.76235497,10.09226608,-0.562161863,2.24627161,-4.294381618,15.99997616,-5.489081383,-1.359375,-0.687988281,-0.021484375
1568,1223848259,0.030331248,0.645624757,0.002280306,0.763049245,10.40921783,-0.2746889,1.971238017,-5.829134464,14.37884808,-8.118227959,-1.374023438,-0.67578125,-0.046386719
1569,1223856592,0.031203125,0.644667387,0.002175032,0.76382333,10.15171814,-0.146905348,1.842664957,-7.855452061,15.73240662,-8.870160103,-1.338867188,-0.664550781,-0.049804688
1570,1223864925,0.032093443,0.643709183,0.002067386,0.764594495,9.505866051,0.342088699,1.934095383,-8.180138588,16.1209774,-8.945339203,-1.353515625,-0.650390625,-0.073242188
1571,1223873258,0.032946035,0.642655015,0.001837636,0.765445054,9.474380493,0.536780059,2.558394432,-9.034117699,17.38519287,-7.531740189,-1.321777344,-0.637695313,-0.080078125
1572,1223881591,0.033799712,0.641795039,0.001469361,0.76613003,9.559030533,0.26431787,1.894309878,-10.55101871,14.20802689,-6.292829514,-1.337890625,-0.625488281,-0.099121094
1573,1223889924,0.034472063,0.640815973,0.001014341,0.766919672,9.75850296,0.587320566,2.010763884,-9.792451859,15.96972179,-3.663630247,-1.313964844,-0.606445313,-0.104492188
1574,1223898257,0.035056062,0.63990742,0.000417718,0.767651975,9.370326996,0.35337308,2.277641058,-10.60262966,15.03603363,-1.418414235,-1.327148438,-0.589355469,-0.127929688
1575,1223906590,0.03562814,0.639039516,-0.000335292,0.768348575,9.935679436,0.323646158,2.263040781,-11.99427795,13.85034943,-0.022181932,-1.306152344,-0.576171875,-0.137207031
1576,1223914923,0.03615712,0.638236046,-0.001213337,0.768990576,10.18720722,0.301775694,2.187924147,-13.0406456,12.99421883,1.59447372,-1.327636719,-0.557128906,-0.160644531
1577,1223923256,0.036678001,0.637427747,-0.002170732,0.76963383,10.01681805,0.302243978,1.717810273,-13.6911459,12.66115856,2.287851334,-1.301269531,-0.541503906,-0.16796875
1578,1223931589,0.037116595,0.63656354,-0.003140236,0.770324349,9.912079811,0.126882821,2.187117577,-13.2435627,14.01453876,3.379786491,-1.317382813,-0.524414063,-0.195800781
1579,1223939922,0.037564795,0.635760903,-0.004106451,0.770960867,9.565577507,-0.299969614,2.130706072,-13.16461849,12.54748154,3.123362303,-1.296386719,-0.502929688,-0.202636719
1580,1223948255,0.038023811,0.634904444,-0.005004188,0.771638572,9.616939545,-0.226044059,2.310825586,-12.65733147,13.85865211,2.529778242,-1.306640625,-0.483398438,-0.230957031
1581,1223956588,0.038587227,0.634034574,-0.005898696,0.772319138,9.124347687,-0.543787897,2.249651909,-13.42642212,13.70209503,1.305442691,-1.288574219,-0.467773438,-0.236816406
1582,1223964921,0.039208908,0.633274674,-0.006738923,0.772904217,9.130828857,-0.62226522,1.573673844,-13.4228363,12.06806087,0.244628802,-1.289550781,-0.450683594,-0.265136719
1583,1223973254,0.03966178,0.632354081,-0.007435882,0.773628116,9.814897537,-0.321440727,2.820319653,-10.3875494,14.72758675,0.792978525,-1.269042969,-0.432617188,-0.274414063
1584,1223981587,0.040150948,0.631551325,-0.008197944,0.774250627,9.236834526,-0.204093933,2.342285872,-11.45760918,12.8797493,0.994127095,-1.267578125,-0.416015625,-0.299804688
1585,1223989920,0.040627077,0.630792677,-0.008962702,0.774835646,10.18343544,0.582058609,1.915020823,-11.23599434,11.76960278,1.040207148,-1.2421875,-0.393066406,-0.302734375
1586,1223998253,0.040936984,0.629877687,-0.009899799,0.775552154,9.806980133,0.422462165,2.620990992,-11.81890011,14.7705698,4.489037514,-1.243164063,-0.377929688,-0.329101563
1587,1224006586,0.041307293,0.628980577,-0.010941832,0.77624613,10.17106533,0.3377572,2.198702812,-13.34340668,14.03613091,4.651149273,-1.218261719,-0.359863281,-0.329101563
