PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z
838,1217756836,0.684535921,-0.299599797,-0.308134615,-0.588816643,12.00691128,-1.488170505,7.309863091,4.234763145,257.65979,125.9263687,-1.145507813,1.527832031,-0.974121094
839,1217765169,0.695749462,-0.291088253,-0.29300794,-0.587663233,12.22254276,-1.881851912,7.938251019,8.15345192,254.2711487,127.940834,-1.080078125,1.538574219,-0.993652344
840,1217773502,0.706631482,-0.282495797,-0.278062373,-0.586132228,12.78490639,-1.405318618,8.397108078,10.76621628,249.6885529,127.4822311,-0.979980469,1.530273438,-0.9921875
841,1217781835,0.717025399,-0.273912638,-0.263184458,-0.584450245,13.46404839,-0.041740771,8.409380913,9.721811295,247.1575317,125.1276016,-0.912597656,1.530761719,-1.005371094
842,1217790168,0.726771295,-0.26552242,-0.248375371,-0.582762718,13.69089317,0.640286028,8.311578751,6.139524937,241.9139404,120.0846024,-0.814941406,1.516113281,-0.997558594
843,1217798501,0.735631466,-0.25753063,-0.23396574,-0.581193447,13.81302643,0.678888559,8.399201393,1.532679677,232.7812042,112.0334091,-0.757324219,1.512207031,-0.999511719
844,1217806834,0.743629575,-0.249764845,-0.219925269,-0.579885483,14.72282314,0.626006126,8.606147766,-1.520440102,224.7679443,101.6132584,-0.66796875,1.486328125,-0.968261719
845,1217815167,0.75082016,-0.241794705,-0.206009045,-0.579108357,15.89609909,1.035647869,8.487149239,-2.995047808,225.1300354,89.00499725,-0.620605469,1.478027344,-0.957519531
846,1217823500,0.757220805,-0.23329024,-0.191900775,-0.57910949,15.6803875,1.645544291,7.944199085,-3.670120239,231.1347504,73.52162933,-0.544921875,1.44921875,-0.924316406
847,1217831833,0.76258707,-0.224848241,-0.1780027,-0.579845309,14.10437584,1.880617738,7.747458458,-8.074028015,228.6577606,57.40573883,-0.506835938,1.447265625,-0.908691406
848,1217840166,0.766864657,-0.217173025,-0.164691865,-0.581061482,13.25949097,1.908270478,7.963604927,-15.81054592,214.6778412,43.50197601,-0.446777344,1.418457031,-0.872558594
849,1217848499,0.770053625,-0.210321069,-0.151754007,-0.582884729,13.48344421,2.069762468,8.162098885,-26.30197906,204.0388184,29.39574814,-0.421875,1.415527344,-0.84375
850,1217856832,0.771965563,-0.204487562,-0.138689727,-0.58567977,13.77370071,3.544167519,7.285346985,-43.66843414,196.8901978,11.14463043,-0.374511719,1.389160156,-0.793945313
851,1217865165,0.772497296,-0.200188071,-0.125815049,-0.58935976,14.23870945,4.722806931,5.899014473,-64.14949036,182.8454742,-6.758283615,-0.367675781,1.389160156,-0.76171875
852,1217873498,0.771792352,-0.197255582,-0.113128766,-0.59382695,14.70844746,3.81444335,4.000491619,-81.76850891,169.388031,-23.48180008,-0.342285156,1.365722656,-0.709472656
853,1217881831,0.769987702,-0.195137188,-0.101303108,-0.598982334,15.26891613,2.225669384,1.963177085,-87.576828,154.167038,-40.64926147,-0.349121094,1.375,-0.6796875
854,1217890164,0.767285168,-0.193679065,-0.090257846,-0.604662538,15.85459709,2.329881668,-0.325203478,-91.16103363,140.3028717,-54.92489624,-0.333496094,1.361816406,-0.635742188
855,1217898497,0.764053226,-0.193253204,-0.080287576,-0.610271513,15.76845264,2.795163155,-2.401519537,-94.55529022,119.8472443,-60.01081467,-0.342773438,1.377929688,-0.614257813
856,1217906830,0.760773838,-0.194463924,-0.072315305,-0.614962637,16.30625534,2.46912837,-4.169934273,-93.9862442,82.4200592,-54.38518524,-0.334472656,1.366210938,-0.5703125
857,1217915163,0.75795126,-0.196566269,-0.066863075,-0.618386984,18.09538841,1.677317142,-6.01707077,-79.63035583,45.78894424,-43.00118256,-0.34765625,1.381835938,-0.55859375
858,1217923496,0.755782068,-0.198067412,-0.063419655,-0.62092042,19.0866642,1.457506537,-7.477574825,-53.59712601,28.07278061,-34.22208023,-0.341308594,1.372070313,-0.531738281
859,1217931829,0.754257977,-0.198664352,-0.062075865,-0.622716188,18.11024475,1.501946211,-7.753408432,-23.96920586,12.60793209,-27.47469521,-0.356933594,1.384277344,-0.534667969
860,1217940162,0.753447056,-0.199009717,-0.063098699,-0.623484313,16.38162804,1.243064284,-6.481237888,1.828728914,-11.91427517,-17.43627167,-0.344238281,1.377441406,-0.526855469
861,1217948495,0.753115952,-0.199751988,-0.066281766,-0.623316646,15.39144516,1.165314436,-4.44343996,18.26659393,-39.91318512,-9.14748764,-0.363769531,1.394042969,-0.541992188
862,1217956828,0.753229558,-0.20080018,-0.071000621,-0.622322321,14.97893429,1.018672109,-2.642178297,30.33326721,-60.0947113,-0.726870835,-0.349121094,1.389160156,-0.546875
863,1217965161,0.753687084,-0.201926082,-0.076738782,-0.620720804,14.01365852,0.278844565,-1.253070712,39.69844437,-72.87097931,5.778325081,-0.365234375,1.404785156,-0.576171875
864,1217973494,0.754210174,-0.203117833,-0.083375417,-0.618837774,12.61151314,-0.32286942,-0.126552075,47.25942993,-83.12593079,6.837275505,-0.358398438,1.404296875,-0.591796875
865,1217981827,0.755060256,-0.204411879,-0.090851702,-0.61631757,11.65416908,-0.663171768,1.57837522,54.89234543,-94.44332123,13.99406624,-0.374023438,1.428710938,-0.628417969
866,1217990160,0.756113708,-0.205931798,-0.098948799,-0.613265932,10.82493305,-0.960952222,4.322672367,59.14196777,-103.6137161,19.7884922,-0.362304688,1.426269531,-0.65234375
867,1217998493,0.757277071,-0.207854122,-0.106765002,-0.609861612,9.871636391,-1.042036533,10.77173138,53.28252029,-105.3644257,25.7125473,-0.380859375,1.447753906,-0.700683594
868,1218006826,0.757859945,-0.209954277,-0.113728143,-0.607153177,-0.03829965,-3.07861042,30.69132614,41.69642639,-96.33705902,16.30855179,-0.378417969,1.446289063,-0.714355469
869,1218015159,0.754578888,-0.206400037,-0.121162847,-0.611008108,-27.03828049,-13.20260239,34.40461731,83.04172516,-41.63219833,-94.57439423,-0.409667969,1.46484375,-0.75
870,1218023492,0.750850141,-0.204465672,-0.124609694,-0.615541935,-22.8890934,-15.43405914,22.21846581,30.40174866,-12.21678543,-91.34761047,-0.424316406,1.462890625,-0.755859375
871,1218031825,0.756933331,-0.207643762,-0.13157405,-0.605496526,2.523624897,-6.726088524,4.137881756,59.88187408,-116.4595871,141.1037903,-0.437988281,1.469238281,-0.774414063
872,1218040158,0.760071635,-0.208960205,-0.146407261,-0.59765631,17.06086159,4.929814339,-10.13048553,132.5272369,-181.7148285,67.7068634,-0.419921875,1.4453125,-0.799804688
873,1218048491,0.757847071,-0.213712201,-0.158694327,-0.595661461,27.75113869,14.53326321,-8.359511375,48.36717224,-177.5209198,-23.1544342,-0.455566406,1.456054688,-0.843261719
874,1218056824,0.758954525,-0.21901764,-0.169459417,-0.589325309,24.35273361,8.668962479,8.044463158,49.54565811,-171.4168701,54.97770691,-0.45703125,1.451171875,-0.866210938
875,1218065157,0.759876966,-0.221674845,-0.177723363,-0.584690809,12.42435551,-1.096440077,14.82856274,52.24472809,-119.4178162,37.17029953,-0.483398438,1.467773438,-0.910644531
876,1218073490,0.759558082,-0.219061002,-0.183991492,-0.584151149,1.120119452,-1.910124898,19.59326363,77.56347656,-46.29001617,-22.41534042,-0.484375,1.458984375,-0.921875
877,1218081823,0.758893251,-0.215412334,-0.188402563,-0.584965587,-2.773984432,5.82790947,14.87434292,68.90768433,-15.81554604,-36.34600449,-0.518066406,1.46875,-0.952148438
878,1218090156,0.756563544,-0.216623843,-0.192526564,-0.586191535,-0.519414246,11.05893612,8.372763634,9.949416161,-54.59980392,-40.60741425,-0.523925781,1.460449219,-0.945800781
879,1218098489,0.75451535,-0.221373603,-0.198552877,-0.585045695,8.582148552,4.07835722,7.164728642,-4.479413509,-109.6451111,-9.94601059,-0.5625,1.473632813,-0.959960938
880,1218106822,0.754960477,-0.224702299,-0.203122139,-0.581623852,17.07998848,-9.154399872,8.581370354,12.35822868,-82.86793518,34.31434631,-0.568359375,1.466796875,-0.959960938
881,1218115155,0.756003201,-0.222171724,-0.204547048,-0.580741644,14.48109245,-14.99034595,7.045221806,42.78094482,5.810046673,6.048233986,-0.597167969,1.480957031,-0.985839844
882,1218123488,0.756147683,-0.21539475,-0.205688804,-0.582700133,3.285112143,-5.636250973,7.576430321,73.95407867,49.21430969,-41.71100998,-0.590332031,1.474121094,-0.990722656
883,1218131821,0.756057501,-0.210830063,-0.208451763,-0.583504081,-0.377588391,2.392696381,9.061602592,66.48962402,10.15044403,-30.15726662,-0.621582031,1.48046875,-1.0234375
884,1218140154,0.756267726,-0.208761722,-0.211070389,-0.583033919,5.629447937,0.903721929,8.571959496,43.9723053,-10.78988743,-6.961987019,-0.623046875,1.47265625,-1.025878906
885,1218148487,0.75656563,-0.20623827,-0.21214433,-0.583155811,10.43656349,-2.616541147,7.485389233,34.78160477,10.45401573,-9.265269279,-0.642578125,1.483398438,-1.05078125
886,1218156820,0.756937504,-0.202623159,-0.212068781,-0.583967328,8.404248238,-1.551769972,7.267828465,35.17512512,33.737957,-15.8005619,-0.640136719,1.477539063,-1.050292969
887,1218165153,0.757307291,-0.199353486,-0.211766824,-0.584722161,4.076350689,-0.129176721,7.556282997,29.86485863,32.75939941,-13.55999756,-0.661621094,1.487792969,-1.068847656
888,1218173486,0.757481813,-0.197239518,-0.211982906,-0.585134625,4.245480537,0.896032155,7.640326977,22.51917076,16.99181938,-9.66010952,-0.656738281,1.479980469,-1.061523438
889,1218181819,0.757691324,-0.195471004,-0.211849585,-0.585504949,5.442303658,1.977433085,7.929880619,16.26418877,17.4102211,-6.944919586,-0.6796875,1.487304688,-1.081542969
890,1218190152,0.757872522,-0.194383115,-0.211478189,-0.585766912,5.89951086,1.780044913,8.240496635,7.552013874,14.45822811,-3.457948208,-0.677246094,1.483886719,-1.077636719
891,1218198485,0.758144081,-0.193685815,-0.211013004,-0.585814357,6.386806488,0.24344258,8.75671196,3.534137249,11.55771923,0.929963231,-0.701171875,1.492675781,-1.094238281
