PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,
3906,1243330813,0.981342494,0.113108806,-0.141455397,0.064541437,3.089793921,2.800258398,9.135375977,-11.7848053,-12.16804504,3.074105978,0.579833984,0.645019531,-0.731933594, 
3907,1243339146,0.981436074,0.111903459,-0.141773954,0.064520769,3.741700888,1.665952682,9.551557541,-17.31619835,-2.422133923,2.249583244,0.587646484,0.649658203,-0.717285156, 
3908,1243347479,0.981464505,0.111219525,-0.14219898,0.064334087,1.979138732,1.684048176,9.541221619,-10.39302731,-5.224432468,-0.753647625,0.565185547,0.645019531,-0.741943359, 
3909,1243355812,0.981503487,0.110407144,-0.142634571,0.064176507,3.453178644,2.709464312,9.097145081,-12.29934216,-4.667528629,-0.130145937,0.574462891,0.649658203,-0.732421875, 
3910,1243364145,0.981606364,0.109442398,-0.142749131,0.064001411,2.329514265,1.508156776,9.087089539,-13.99954128,-0.623117685,-0.583851039,0.550292969,0.647216797,-0.760742188, 
3911,1243372478,0.981658757,0.108737752,-0.143020257,0.063791007,2.523292065,2.052591085,8.93480587,-10.82634258,-2.600434065,-1.320951819,0.555175781,0.647460938,-0.746582031, 
3912,1243380811,0.981743991,0.107918046,-0.143154219,0.063570537,3.464893818,2.249322653,8.731164932,-12.12209034,-1.114961982,-1.434397101,0.532470703,0.642578125,-0.780029297, 
3913,1243389144,0.981853902,0.107021615,-0.143186629,0.06331601,2.274938107,1.776083708,9.178071022,-13.37519073,0.832219422,-1.937179327,0.537841797,0.644042969,-0.774902344, 
3914,1243397477,0.981901109,0.106244639,-0.143518105,0.063141093,2.720922709,2.017687321,8.983135223,-11.57071877,-3.828073502,-0.58111012,0.508789063,0.639648438,-0.806396484, 
3915,1243405810,0.9819718,0.105346546,-0.143806368,0.062889934,3.004164457,1.763986588,9.318819046,-13.55825806,-2.695770741,-1.477378011,0.505859375,0.635986328,-0.802978516, 
3916,1243414143,0.981979489,0.104704246,-0.144346103,0.062607296,3.419457912,1.931493163,9.026683807,-10.08773232,-6.990766525,-1.966789246,0.468994141,0.632080078,-0.841064453, 
3917,1243422476,0.982085943,0.103814982,-0.14440228,0.062287904,2.824857235,1.713098049,9.241632462,-13.42498684,0.399594933,-2.776813984,0.461914063,0.629394531,-0.828613281, 
3918,1243430809,0.982085526,0.10334108,-0.1448735,0.061986692,2.494833946,2.029788494,9.275601387,-7.779325008,-6.252307892,-2.648179293,0.419433594,0.617919922,-0.865966797, 
3919,1243439142,0.982176363,0.102558844,-0.144983292,0.06159135,3.687469959,2.257633209,9.235478401,-12.15482616,-0.555444777,-3.91575098,0.401367188,0.612304688,-0.856933594, 
3920,1243447475,0.982219934,0.101903543,-0.1452986,0.061241813,2.00082922,1.45957911,9.296548843,-10.2536602,-3.974407196,-3.202522516,0.355957031,0.605224609,-0.884033203, 
3921,1243455808,0.982192516,0.101424977,-0.145978972,0.060853519,3.788918734,2.165614843,8.728198051,-8.357849121,-8.746084213,-3.527157307,0.330810547,0.600097656,-0.859375, 
3922,1243464141,0.982266128,0.100685276,-0.146197751,0.060366228,3.623754263,1.564108849,8.8226614,-11.63234806,-2.731118202,-5.048950672,0.276611328,0.588134766,-0.875244141, 
3923,1243472474,0.982277393,0.100201786,-0.146618158,0.059964657,1.659281611,1.524700999,9.107205391,-8.287921906,-5.176125526,-4.100198746,0.255371094,0.583496094,-0.840820313, 
3924,1243480807,0.982262313,0.099817023,-0.147117987,0.05962969,3.453072309,2.051732779,8.838617325,-6.642206669,-6.789795399,-3.24363327,0.206298828,0.572265625,-0.848632813, 
3925,1243489140,0.982294917,0.099360645,-0.147364423,0.059242241,2.667642355,1.536746144,9.522603035,-7.776969433,-2.788161278,-4.211646557,0.192138672,0.566894531,-0.808105469, 
3926,1243497473,0.982296348,0.099086486,-0.147717357,0.058797926,2.710141659,2.775399923,9.191246033,-5.271076679,-5.012602806,-5.161088467,0.152587891,0.555419922,-0.802490234, 
3927,1243505806,0.982410312,0.098187089,-0.147980452,0.057733044,2.205097675,3.66456604,9.763484955,-15.26437378,-3.418502569,-12.51114845,0.149658203,0.554443359,-0.764404297, 
3928,1243514139,0.98248601,0.097423904,-0.148382068,0.056695431,2.864384413,-1.507497787,9.498147011,-13.22181892,-5.930056572,-12.17721844,0.118408203,0.546142578,-0.755859375, 
3929,1243522472,0.982526779,0.097397,-0.148564607,0.055549257,4.09195137,2.821062565,8.898643494,-3.496701956,-3.280159235,-15.42950535,0.126464844,0.541503906,-0.715576172, 
3930,1243530805,0.982688427,0.096580386,-0.148470789,0.054352202,3.080753803,1.816698074,8.832806587,-14.00087261,0.755479276,-14.9508028,0.101074219,0.529296875,-0.719970703, 
3931,1243539138,0.982748568,0.096438989,-0.148583263,0.053198475,2.832545996,0.538781941,8.98825264,-5.01836729,-2.203234673,-15.40775967,0.113769531,0.526855469,-0.683837891, 
3932,1243547471,0.982845187,0.096185684,-0.148483455,0.052140471,3.564222336,2.3212955,8.899533272,-6.018296242,0.465628475,-14.17940331,0.096923828,0.514160156,-0.694091797, 
3933,1243555804,0.982899964,0.096098609,-0.148459464,0.051329881,2.986477613,1.437967539,8.943266869,-3.46939683,0.043633848,-11.05356789,0.114013672,0.507568359,-0.665771484, 
3934,1243564137,0.982956767,0.096095473,-0.148319393,0.050648294,3.796312571,1.957147002,8.982414246,-1.787182212,1.247554183,-9.627316475,0.096435547,0.493164063,-0.677978516, 
3935,1243572470,0.983023942,0.095992304,-0.148107544,0.050157614,2.93556881,1.597884297,9.212308884,-2.920689344,3.043368816,-6.950372696,0.114501953,0.486083984,-0.653564453, 
3936,1243580803,0.98304975,0.096060701,-0.147980377,0.049894437,3.186688423,2.033842087,9.102413177,0.064919278,1.514659405,-4.078529358,0.094970703,0.471679688,-0.666748047, 
3937,1243589136,0.983086586,0.096075602,-0.147782937,0.0497263,3.16133666,1.765967607,9.199451447,-0.638306737,3.131737709,-2.794333935,0.111328125,0.462158203,-0.651123047, 
3938,1243597469,0.983087957,0.096215546,-0.147671252,0.049761452,3.115650892,1.619799137,9.156079292,1.659866452,1.599775434,-0.153249964,0.086181641,0.445800781,-0.669433594, 
3939,1243605802,0.983097911,0.096330807,-0.147481322,0.049904652,3.382486105,1.924398541,8.918702126,1.379211187,3.316415787,1.23638618,0.104736328,0.437255859,-0.658447266, 
3940,1243614135,0.983065307,0.096607216,-0.147400916,0.05024907,2.821069479,1.681312084,9.039884567,4.155896664,1.424113035,3.816123724,0.077880859,0.417480469,-0.678222656, 
3941,1243622468,0.983025253,0.096864931,-0.147342429,0.050705776,3.544312239,1.840759754,8.896073341,3.919451475,1.759019136,5.397060394,0.0859375,0.405517578,-0.662109375, 
3942,1243630801,0.982993245,0.097099647,-0.147204354,0.051276065,2.642732143,1.659609795,9.151313782,4.090426922,2.533644915,6.875795364,0.051757813,0.38671875,-0.678710938, 
3943,1243639134,0.982899845,0.097527154,-0.14729555,0.051985476,3.424367666,1.613698244,9.113352776,6.691424847,-0.155068591,8.702987671,0.058105469,0.370605469,-0.663574219, 
3944,1243647467,0.982867122,0.097811297,-0.147088885,0.052650541,3.190408468,1.607797146,9.241771698,5.001525402,3.552502155,7.964221001,0.016113281,0.351318359,-0.677734375, 
3945,1243655800,0.982789636,0.098276377,-0.147026256,0.053401418,2.657433987,1.585194826,9.296943665,7.374428272,1.983092785,8.972450256,0.020507813,0.337890625,-0.658935547, 
3946,1243664133,0.982724667,0.098726109,-0.146895364,0.054122236,3.328895569,1.668906808,9.19570446,7.341514111,2.418175936,8.508318901,-0.025634766,0.317382813,-0.658691406, 
3947,1243672466,0.98265624,0.099154614,-0.146797717,0.054843046,2.959067106,1.521908402,9.059962273,6.834864616,2.456264496,8.576147079,-0.021972656,0.304199219,-0.633300781, 
3948,1243680799,0.98258388,0.099611126,-0.146692082,0.055590622,3.450547218,1.686917663,8.409874916,7.478729248,2.093618155,8.896067619,-0.060791016,0.284912109,-0.627441406, 
3949,1243689132,0.982533455,0.099955782,-0.146486372,0.056400627,2.070900917,0.680161715,7.895370483,5.943284035,4.139478683,9.787877083,-0.051513672,0.275878906,-0.596435547, 
3950,1243697465,0.982423484,0.100568026,-0.146410868,0.057414662,0.843025863,0.934233904,9.98964119,10.14658165,1.853843331,12.25430012,-0.08203125,0.256591797,-0.579345703, 
3951,1243705798,0.98222822,0.101447538,-0.146632329,0.058626451,4.005362988,3.119815588,10.46733952,13.85117054,-1.786542177,14.84753895,-0.070068359,0.244873047,-0.550292969, 
3952,1243714131,0.982161105,0.101911716,-0.146265134,0.059850276,2.987568617,1.381420374,9.662607193,8.749402046,6.294993877,14.94077301,-0.090087891,0.229003906,-0.533691406, 
3953,1243722464,0.982009172,0.102479018,-0.146290824,0.061297022,1.92694068,0.971271455,8.318032265,10.19888687,1.512559414,18.34042549,-0.075439453,0.217529297,-0.507080078, 
3954,1243730797,0.981818259,0.103090674,-0.14653936,0.062719196,2.706848383,2.22534132,10.15600204,10.80310154,-2.114455938,18.29022408,-0.091308594,0.202880859,-0.499023438, 
3955,1243739130,0.981645048,0.103305325,-0.146954656,0.064089119,3.92759943,2.665322542,10.63280201,4.988592148,-3.600338221,18.57979202,-0.069335938,0.191650391,-0.470214844, 
3956,1243747463,0.981505275,0.103109293,-0.147495657,0.065292314,4.387766838,1.47060883,8.803052902,-0.869680226,-5.566153049,17.33429527,-0.079589844,0.177246094,-0.463867188, 
3957,1243755796,0.981396019,0.102653809,-0.148176819,0.066105075,3.161358356,1.885608673,9.197916985,-5.512210369,-7.255516052,12.73981857,-0.059326172,0.167480469,-0.437011719, 
3958,1243764129,0.98123157,0.102109194,-0.149417177,0.066595629,2.154828072,1.539591551,9.921074867,-7.623644829,-15.75109386,9.435352325,-0.062988281,0.153076172,-0.430175781, 
3959,1243772462,0.981041908,0.101384938,-0.151155666,0.066573031,2.963636875,1.225697279,9.856339455,-11.6962595,-22.610466,3.582677603,-0.045898438,0.143066406,-0.408935547, 
3960,1243780795,0.980845571,0.100346051,-0.153469384,0.065740362,2.071919203,1.825011253,9.416232109,-17.96922684,-31.69519234,-5.863873482,-0.052978516,0.128662109,-0.402587891, 
3961,1243789128,0.980627894,0.098812602,-0.15663138,0.063827269,0.247734934,2.474122524,9.821893692,-27.82486725,-43.76746368,-18.21499634,-0.041015625,0.118164063,-0.381347656, 
3962,1243797461,0.980104208,0.097581491,-0.161915451,0.060490862,-3.013549805,1.937698603,10.56328869,-28.09293556,-75.70056152,-34.89599228,-0.051757813,0.106201172,-0.379150391, 
3963,1243805794,0.978734732,0.098345719,-0.171045646,0.056143083,0.21096912,0.449884474,9.615795135,-5.688840866,-132.0045471,-47.10516357,-0.044921875,0.08984375,-0.357666016, 
3964,1243814127,0.977263331,0.099705234,-0.180251554,0.050270397,10.40804482,-2.08088851,8.959914207,-1.009964347,-136.2216034,-68.84973145,-0.060791016,0.072021484,-0.35546875, 
3965,1243822460,0.971456349,0.105888046,-0.207021609,0.046951592,-24.1511116,-0.619115829,23.34048653,63.77288818,-382.5074463,-19.40003014,-0.066162109,0.060058594,-0.333496094, 
3966,1243830793,0.959727168,0.120231785,-0.249165431,0.048856094,-5.328918934,4.09727335,14.4933176,186.5974426,-602.9538574,53.37073898,-0.116455078,0.038330078,-0.324462891, 
3967,1243839126,0.944308162,0.131271318,-0.297174186,0.052341513,1.020246506,8.934908867,11.85051155,150.4447479,-687.9909668,97.79109955,-0.15625,0.020996094,-0.293945313, 
3968,1243847459,0.925330937,0.13843742,-0.348263353,0.05755426,-0.717786729,4.961993694,12.3886013,111.5229416,-736.9648438,144.1684875,-0.224121094,0.009521484,-0.264892578, 
3969,1243855792,0.901416838,0.143290102,-0.404234082,0.059267554,-2.481575489,3.962467432,15.50381088,70.70117188,-827.5074463,123.9929733,-0.266845703,0.009521484,-0.210205078, 
3970,1243864125,0.87037915,0.143079773,-0.467323899,0.059825983,-6.102791786,7.73230505,20.02634239,9.867136002,-953.9610596,157.6379852,-0.338378906,0.012207031,-0.150390625, 
3971,1243872458,0.828297973,0.133066371,-0.541343868,0.056257408,-7.707579613,12.28005505,26.59223175,-121.4855576,-1156.34436,202.1055298,-0.384033203,0.033447266,-0.060546875, 
3972,1243880791,0.780284405,0.111550756,-0.614284337,0.037012354,-0.81098938,27.55913734,32.35286331,-357.787323,-1208.382813,111.538681,-0.449951172,0.071289063,0.065917969, 
3973,1243889124,0.774309933,0.097674564,-0.6252051,0.00496971,63.37630081,15.00760841,59.35378265,-416.4873047,-209.8000793,-206.8141479,-0.475341797,0.080566406,0.148681641, 
3974,1243897457,0.789454579,0.088027678,-0.607365489,-0.011045409,8.0990448,-21.67803574,38.44868851,-259.948761,299.4889526,-112.7980957,-0.508300781,0.092041016,0.151367188, 
3975,1243905790,0.794813335,0.098113872,-0.598790944,-0.009847563,-16.28557968,-39.771698,6.614021301,111.3715668,140.4394073,-80.63515472,-0.513916016,0.101074219,0.119140625, 
3976,1243914123,0.789174259,0.117220379,-0.602877855,-0.001986032,-3.716708899,-7.618373394,3.937486887,281.372467,-77.77772522,-66.85253906,-0.549072266,0.106933594,0.108642578, 
3977,1243922456,0.785334945,0.127284229,-0.605844915,0.001317563,3.743862391,11.16399956,9.189227104,142.612915,-59.03768921,-42.98050308,-0.564697266,0.118164063,0.095214844, 
3978,1243930789,0.786640227,0.126761526,-0.604257524,-0.001908589,4.840763092,9.830417633,12.08352947,-35.15682983,22.51716232,-33.48296356,-0.599121094,0.131103516,0.089355469, 
3979,1243939122,0.790749609,0.121038072,-0.600013912,-0.007087336,2.22304821,-3.254379034,10.67318058,-112.4985352,70.20622253,-15.82075405,-0.604003906,0.15625,0.072021484, 
3980,1243947455,0.795131981,0.117139325,-0.594938338,-0.009692872,2.199160337,-11.29898643,8.962860107,-72.06082916,86.77198029,-4.379263878,-0.639160156,0.177734375,0.059326172, 
3981,1243955788,0.799384892,0.116588742,-0.589330196,-0.009119105,2.476083517,-8.542647362,8.493221283,-9.18416214,96.20330048,2.251317739,-0.642578125,0.205322266,0.021484375, 
3982,1243964121,0.804231882,0.116427079,-0.582763553,-0.006695027,2.435272217,-2.218407869,8.453687668,8.896327972,115.4712219,17.84254074,-0.669433594,0.231689453,-0.0078125, 
3983,1243972454,0.809921741,0.115513101,-0.575036228,-0.004352057,1.713909507,1.202976704,9.883786201,-1.372612238,133.8946991,21.24270248,-0.659423828,0.263671875,-0.057373047, 
3984,1243980787,0.816417396,0.114005551,-0.566093802,-0.002319505,1.734176874,2.359326601,11.39190769,-11.94886112,154.2415466,20.54675674,-0.677978516,0.29296875,-0.095458984, 
3985,1243989120,0.823784351,0.112603828,-0.555608988,-0.000584865,1.881521583,2.804257154,11.39112568,-14.32244587,176.8374176,14.03664684,-0.653076172,0.329101563,-0.151123047, 
3986,1243997453,0.831509888,0.111652479,-0.544174969,0.000731373,1.602519512,3.854133129,10.04552937,-13.1535902,190.7285919,4.339589119,-0.657714844,0.361328125,-0.193359375, 
3987,1244005786,0.839659333,0.111005746,-0.531648099,0.001570905,2.144479275,4.916843891,8.319532394,-13.7246666,204.5250397,-5.010919094,-0.619384766,0.397216797,-0.245361328, 
3988,1244014119,0.848184764,0.110242948,-0.518101752,0.001348944,2.529510021,5.625585556,6.993892193,-23.5306282,218.5679321,-18.04482269,-0.625,0.427734375,-0.290039063, 
3989,1244022452,0.85712558,0.10903237,-0.503437936,-6.7547E-05,3.388641834,5.800795078,6.927719116,-37.7048645,231.558548,-30.38592339,-0.584716797,0.462890625,-0.333984375, 
3990,1244030785,0.866389692,0.107504576,-0.487654984,-0.002569245,4.278360367,5.577325344,7.841448784,-49.61246109,246.5631104,-42.76223755,-0.595214844,0.495361328,-0.380126953, 
3991,1244039118,0.875771642,0.105951786,-0.470921099,-0.005805187,4.670734882,5.012568474,8.496855736,-54.87660217,256.3623352,-52.60363007,-0.556152344,0.526611328,-0.434570313, 
3992,1244047451,0.884959459,0.104443133,-0.453709543,-0.00939176,5.464981079,4.496184826,8.175480843,-56.5370636,261.5888062,-57.96566391,-0.556640625,0.555419922,-0.506347656, 
3993,1244055784,0.893991709,0.102772377,-0.435934007,-0.013434648,6.407896042,3.941960096,7.474999905,-61.0563736,265.5248108,-63.1791954,-0.491943359,0.594482422,-0.568359375, 
3994,1244064117,0.902703583,0.100787677,-0.41791591,-0.017792434,7.258140087,2.928362131,7.14685297,-66.54656982,267.3648071,-65.73095703,-0.453125,0.627929688,-0.646728516, 
3995,1244072450,0.911095142,0.098566249,-0.399628669,-0.022123884,8.130684853,1.391299963,7.728028297,-68.80593872,267.5430298,-64.32940674,-0.343994141,0.673095703,-0.687011719, 
3996,1244080783,0.919069052,0.096174233,-0.38129282,-0.026088577,9.172801971,0.058204368,9.026927948,-68.52671051,267.6018372,-59.15436172,-0.278808594,0.706298828,-0.719970703, 
3997,1244089116,0.926788867,0.093621507,-0.362551659,-0.029258838,10.42681217,-1.237344623,10.11269283,-66.06449127,271.0762634,-48.76892853,-0.170166016,0.741455078,-0.712890625, 
3998,1244097449,0.934218764,0.090547822,-0.343599886,-0.031270083,11.68996811,-2.701815844,10.51414776,-66.77359009,274.9084473,-31.91651154,-0.116210938,0.765625,-0.723632813, 
3999,1244105782,0.94150728,0.087023146,-0.324011564,-0.031773642,13.10502148,-4.108289719,10.77450943,-65.34835815,282.8096008,-11.13402939,-0.011962891,0.792236328,-0.701171875, 
4000,1244114115,0.948580921,0.083523713,-0.303789943,-0.030522298,13.58087921,-4.956561565,10.83548355,-57.41435242,293.4587097,10.48879337,0.036376953,0.801025391,-0.706787109, 
4001,1244122448,0.955291867,0.080417916,-0.283175111,-0.027647177,13.2438755,-4.726178169,11.05358791,-45.02415848,297.8385315,29.50568962,0.135742188,0.814697266,-0.678710938, 
4002,1244130781,0.961493909,0.077388301,-0.262670606,-0.023384359,13.01438522,-2.968670607,12.09715748,-38.23482895,297.2348328,47.2886467,0.189208984,0.814453125,-0.686767578, 
4003,1244139114,0.967340887,0.074158691,-0.241720229,-0.018043816,13.34816742,-0.954703093,12.92461586,-36.49110413,301.7146912,61.71877289,0.290527344,0.812255859,-0.654541016, 
4004,1244147447,0.972839773,0.070766978,-0.220085472,-0.011804822,13.40166664,0.149588406,12.82238102,-35.73692322,311.7583313,73.37982941,0.345703125,0.804443359,-0.658447266, 
4005,1244155780,0.977854311,0.06759581,-0.198010549,-0.005075267,12.21096039,0.903982997,12.02212238,-30.63299561,315.5247192,78.80033875,0.446044922,0.797851563,-0.619140625, 
4006,1244164113,0.982162297,0.064924642,-0.17646955,0.001688395,11.47441578,2.736894369,11.67535782,-23.39003372,307.6561279,78.31345367,0.503662109,0.783935547,-0.614257813, 
4007,1244172446,0.985862732,0.062430676,-0.155287772,0.008042952,11.2825079,4.740842819,11.17710876,-21.20030594,299.8476868,72.72454071,0.601074219,0.772949219,-0.5546875, 
4008,1244180779,0.988987803,0.059832916,-0.134684518,0.013604796,11.13787651,5.875115395,10.62521076,-24.1250267,291.2155151,62.72496796,0.649658203,0.762939453,-0.540527344, 
4009,1244189112,0.991614521,0.057200711,-0.114462875,0.018146016,11.20095825,6.563018322,11.16135597,-25.93736839,283.2200928,49.34521103,0.735595703,0.753173828,-0.463623047, 
4010,1244197445,0.99377954,0.05485303,-0.094491832,0.021611813,11.30766296,7.402596474,11.74516869,-23.65771294,279.2044373,34.51425934,0.775146484,0.747558594,-0.434570313, 
4011,1244205778,0.995511472,0.052853838,-0.07480859,0.023850067,10.82858372,8.112317085,11.32971573,-20.09651756,272.7104187,17.68084526,0.838623047,0.734375,-0.345703125, 
4012,1244214111,0.996817768,0.050822917,-0.05618494,0.024830462,10.65408802,8.686563492,11.17042351,-22.01460648,257.8287659,1.350807905,0.850341797,0.728271484,-0.313720703, 
4013,1244222444,0.99777627,0.048393272,-0.038745392,0.024520408,10.89071369,8.92206192,11.78952885,-28.55452919,239.6807709,-15.0281601,0.880859375,0.719238281,-0.209960938, 
4014,1244230777,0.998443365,0.045621913,-0.022441603,0.02297576,11.61227226,8.724392891,12.39075756,-34.1744194,224.111145,-30.98955154,0.870117188,0.713623047,-0.181884766, 
4015,1244239110,0.998869836,0.042559627,-0.006380775,0.020223891,12.29087162,8.294800758,12.03139114,-38.45199585,219.2514954,-47.19153595,0.877685547,0.704345703,-0.084472656, 
4016,1244247443,0.999042034,0.039586216,0.009082858,0.016358735,12.71846771,8.89504528,9.579591751,-37.36136246,211.1351318,-62.12672424,0.856933594,0.702880859,-0.071289063, 
4017,1244255776,0.999007881,0.036599692,0.022963803,0.010876311,12.77530098,9.876749992,6.360713005,-37.63050461,187.8646393,-83.39524841,0.850585938,0.695800781,0.014648438, 
4018,1244264109,0.998854578,0.032944355,0.034491766,0.004059268,14.57589626,9.168662071,2.900300026,-46.64128494,155.6751862,-100.7842865,0.817871094,0.697753906,0.012695313, 
4019,1244272442,0.998648167,0.028128807,0.043590952,-0.003536806,16.51879883,6.321856022,0.018994316,-62.4381485,121.5010376,-110.9046249,0.799560547,0.6953125,0.095214844, 
4020,1244280775,0.99836868,0.022733437,0.051153082,-0.011341581,20.51475906,2.931197405,-1.437040567,-70.05589294,100.8741455,-113.5531845,0.769287109,0.703613281,0.079345703, 
4021,1244289108,0.998032212,0.017526073,0.057208225,-0.018816642,22.9275589,0.088135876,-2.521390438,-67.63117981,79.9572525,-108.4356842,0.75,0.696289063,0.146240234, 
4022,1244297441,0.997719169,0.013201437,0.061464697,-0.024625111,24.41942596,-2.330940962,-5.241227627,-56.18731308,56.28163528,-84.42449951,0.730224609,0.712158203,0.129638672, 
4023,1244305774,0.997516394,0.010551007,0.063657001,-0.028284334,24.50049973,-4.024253368,-7.439324856,-34.54621887,28.62959862,-53.12501907,0.718017578,0.704589844,0.185546875, 
4024,1244314107,0.997481465,0.009917568,0.063585132,-0.029864585,24.35937691,-4.347158432,-6.91961956,-7.649926186,-1.295491934,-22.43096161,0.703369141,0.712890625,0.148925781, 
4025,1244322440,0.997603953,0.010988289,0.061661832,-0.029423703,22.55395317,-3.704848289,-4.291552067,14.53407955,-25.82070732,7.085019112,0.710205078,0.706298828,0.192871094, 
4026,1244330773,0.997837543,0.013254438,0.058258858,-0.027437346,20.1160984,-1.927228451,-1.828776717,30.36847878,-45.52945328,29.58340073,0.709228516,0.715576172,0.138671875, 
4027,1244339106,0.998136044,0.015839649,0.05382422,-0.024053212,17.74026108,-0.368627012,0.048791952,33.88073349,-59.10972214,49.21909714,0.727294922,0.708984375,0.168701172, 
4028,1244347439,0.998454034,0.018607868,0.048680834,-0.019383632,16.01159096,0.120685287,1.447342873,35.79505539,-68.76459503,67.17269897,0.746337891,0.724121094,0.104492188, 
4029,1244355772,0.998740077,0.021738173,0.043017495,-0.014049852,14.48146343,0.485694289,3.896912098,40.36447144,-75.18292236,76.64375305,0.776367188,0.721435547,0.127929688, 
4030,1244364105,0.998862743,0.025191655,0.039271343,-0.009922452,3.764208317,0.644026935,3.173222542,45.29893112,-49.48626328,59.67794418,0.798828125,0.736816406,0.058837891, 
4031,1244372438,0.998653412,0.029473884,0.04195556,-0.008033117,-30.68683052,-0.760720968,-2.747739315,57.03401566,38.94090652,27.08312416,0.830322266,0.739257813,0.083007813, 
4032,1244380771,0.999039769,0.034698285,0.026452998,-0.004262859,-36.15199661,17.39486313,46.70022583,70.75325775,-210.8884888,60.92349243,0.844970703,0.747070313,0.012695313, 
4033,1244389104,0.998790741,0.04554813,0.0180618,-0.004288932,4.216639996,9.293943405,27.85108757,149.216507,-113.9843292,7.352936268,0.860595703,0.740478516,0.017822266, 
4034,1244397437,0.998426139,0.054838851,0.011374696,-0.003309675,10.52432823,-5.315054893,2.317822695,127.6112518,-90.46179962,19.72939873,0.857421875,0.743408203,-0.058105469, 
4035,1244405770,0.998035967,0.06256026,0.00341413,0.001067301,28.50325203,-7.741210938,-4.163273335,105.41996,-105.1349258,67.06319427,0.885498047,0.73828125,-0.051757813, 
4036,1244414103,0.997619987,0.068488516,-0.006318217,0.00511512,17.38087654,-3.291217804,5.178760529,81.01093292,-130.0230713,64.01811981,0.893554688,0.735107422,-0.140625, 
4037,1244422436,0.997161984,0.072420321,-0.017525414,0.010881223,1.038655162,1.73113966,18.20239067,53.58758926,-148.0014954,89.09656525,0.923339844,0.737060547,-0.153564453, 
4038,1244430769,0.996429741,0.077755652,-0.027466441,0.018155186,-7.918220043,8.174616814,28.83819962,73.77937317,-129.9137115,108.2765198,0.930419922,0.728759766,-0.242431641, 
4039,1244439102,0.995105207,0.088130556,-0.036577027,0.025746789,-8.426091194,13.96929836,17.13812637,143.7181854,-119.090744,109.9058762,0.954833984,0.715820313,-0.25390625, 
4040,1244447435,0.993821561,0.096072249,-0.047897343,0.028230391,0.682867646,20.8728466,2.733908653,107.0986633,-155.2267151,43.97039795,0.937011719,0.695800781,-0.330078125, 
4041,1244455768,0.993345976,0.093166009,-0.060752846,0.029916367,4.599806309,16.19974136,18.82312965,-43.49519348,-172.0214996,41.86486435,0.939208984,0.694335938,-0.329101563, 
4042,1244464101,0.992503822,0.09235248,-0.072794512,0.033315487,3.174399376,-1.089223981,20.2923851,-12.52586746,-160.3704224,62.69187546,0.909179688,0.687744141,-0.395751953, 
4043,1244472434,0.991342485,0.095482342,-0.082725503,0.03580372,5.878296852,-10.45470333,9.09731102,41.46154404,-134.3335876,43.74524689,0.915039063,0.681396484,-0.401611328, 
4044,1244480767,0.989686906,0.102202855,-0.092454173,0.039102215,3.547929764,-5.569223404,11.74391747,92.37767792,-133.353363,50.71702194,0.886230469,0.669921875,-0.480957031, 
4045,1244489100,0.987701774,0.110721603,-0.101350345,0.043772995,1.450956464,3.734291077,10.26420116,119.3003082,-120.9499207,66.05641937,0.895263672,0.656494141,-0.504882813, 
4046,1244497433,0.985773861,0.116891257,-0.111469314,0.04650832,0.344257951,12.82514668,9.010065079,84.07962036,-139.5425568,44.92717743,0.863037109,0.634033203,-0.580078125, 
4047,1244505766,0.984491527,0.116489105,-0.121876672,0.048529085,3.792511225,10.92430401,12.504776,-7.499886513,-138.874649,45.2971077,0.866455078,0.630371094,-0.586181641, 
4048,1244514099,0.983736336,0.114712916,-0.128313556,0.051396869,5.788574219,-0.511714935,13.47900391,-22.70363426,-82.49384308,52.42131805,0.828613281,0.625976563,-0.636474609, 
4049,1244522432,0.982729495,0.118238777,-0.132377207,0.052354436,3.816239834,-5.953191757,8.548265457,47.47528458,-57.06537247,13.62518978,0.830566406,0.623535156,-0.6328125, 
4050,1244530765,0.981634259,0.123653963,-0.135134757,0.053336069,4.679614067,2.119594574,10.84087181,74.38519287,-41.42634201,8.485472679,0.790283203,0.612304688,-0.689941406, 
4051,1244539098,0.980985045,0.127007544,-0.136361808,0.054269761,2.817449808,6.948112965,9.359278679,46.63515854,-17.96294403,8.679365158,0.793701172,0.606933594,-0.685791016, 
4052,1244547431,0.980721951,0.127609938,-0.137221292,0.055432737,2.829150438,5.965882778,9.615893364,9.747053146,-10.37143898,16.060709,0.760742188,0.597167969,-0.724853516, 
4053,1244555764,0.980732083,0.126632765,-0.137556121,0.056647547,4.225162029,3.513278246,10.28874111,-11.75058651,-0.936969101,18.551054,0.762695313,0.600830078,-0.703125, 
4054,1244564097,0.980799675,0.125881612,-0.137549639,0.057165124,2.903980255,1.879654884,10.34668255,-9.642403603,1.837475896,8.1417799,0.729736328,0.599121094,-0.728027344, 
4055,1244572430,0.980785131,0.125471115,-0.137883633,0.057511732,3.518815517,3.108347416,9.560326576,-5.726573944,-2.924735546,5.793004513,0.731933594,0.604003906,-0.704101563, 
